X,Y,tyyp_t,korgus
701999.288000003,6567416.055,Torn,"22"
701982.505000003,6567376.841,Torn,"15"
662711.083999999,6472596.222,Sidemast,"30"
659641.292999998,6470367.541,Korsten,"46"
667053.075999998,6583169.992,Korsten,"78"
611591.013999999,6568762.608,Valgusmast,"40"
611649.449000001,6568668.785,Valgusmast,"40"
686964.516000003,6582472.435,Valgusmast,"27"
659689.050999999,6467153.952,Sidemast,"32"
724593.5,6422009.885,Torn,"22"
632383.979000002,6633593.38,Sidemast,"44"
552591.718000002,6591126.194,Valgusmast,"32"
593415.976999998,6470167.409,Torn,"40"
612886.976999998,6428045.988,Korsten,"40"
697256.969999999,6546024.473,Sidemast,"50"
705878.986000001,6476472.447,Sidemast,"63"
688065.112000003,6488417.638,Sidemast,"100"
601558.884000003,6511622.081,Korsten,"26"
601582.265000001,6511632.778,Korsten,"25"
610104.060999997,6571004.105,Valgusmast,"25"
609886.647,6570939.296,Valgusmast,"25"
681142.111000001,6479440.961,Sidemast,"106"
669361.412,6474359.615,Sidemast,"100"
592527.927000001,6501877.117,Sidemast,"96"
736260.397,6593221.293,Torn,"51"
627847.909999996,6467612.141,Sidemast,"100"
601181.147,6500028.535,Sidemast,"98"
590327.314000003,6498835.304,Sidemast,"95"
603630.733000003,6538255.616,Sidemast,"79"
651938.483999997,6523244.068,Sidemast,"100"
657529.243000001,6523648.089,Sidemast,"98"
675948.773000002,6538311.28,Torn,"15"
547233.583999999,6516315.493,Sidemast,"70"
524328.498999998,6528484.865,Korsten,"30"
564644.215999998,6520525.75,Sidemast,"75"
524287.800999999,6528193.313,Korsten,"37"
565846.163999997,6521860.687,Sidemast,"28"
525809.434,6525560.375,Sidemast,"80"
534908.372000001,6520279.533,Sidemast,"80"
534500.186999999,6519704.79,Sidemast,"100"
607119.365999997,6532137.522,Sidemast,"99"
611439.497000001,6571147.561,Sidemast,"97"
560426.548,6501789.822,Sidemast,"31"
687087.248999998,6590371.417,Sidemast,"25"
559782.798,6500793.834,Korsten,"25"
684111.369999997,6590189.411,Valgusmast,"25"
522938.276000001,6507512.729,Sidemast,"96"
563823.133000001,6498319.646,Korsten,"25"
684022.950000003,6590239.663,Valgusmast,"25"
544077.527000003,6503709.015,Sidemast,"80"
687163.203000002,6589504.692,Torn,"30"
684181.626999997,6588853.586,Torn,"18"
614962.965000004,6470869.019,Torn,"40"
684130.151000001,6588579.503,Korsten,"70"
684131.556000002,6588582.06,Korsten,"70"
683873.028999999,6587598.988,Torn,"65"
683776.324000001,6588234.007,Valgusmast,"25"
675534.968000002,6538046.547,Torn,"18"
683365.431000002,6587172.519,Valgusmast,"25"
683633.450999998,6587835.543,Korsten,"55"
683720.758000001,6588213.891,Valgusmast,"25"
602341.910999998,6481606.336,Sidemast,"100"
607552.483000003,6473886.477,Torn,"20"
635520.647,6468710.823,Torn,"38"
659821.838,6476491.03,Sidemast,"30"
611283.130000003,6571800.75,Korsten,"28"
536517.854999997,6586317.819,Sidemast,"58"
629184.718999997,6541061.071,Valgusmast,"20"
621670.045000002,6420217.276,Korsten,"47"
659528.32,6475437.592,Torn,"52"
551977.142999999,6483731.472,Sidemast,"95"
535914.522,6580629.823,Sidemast,"43"
688207.783,6464009.25,Sidemast,"80"
723758.899999999,6588680.679,Sidemast,"70"
558937.931999996,6446640.549,Sidemast,"100"
509829.946000002,6545305.267,Sidemast,"100"
611362.520000003,6571798.54,Korsten,"32"
424468.053999998,6525855.627,Sidemast,"70"
659054.538000003,6474575.471,Torn,"60"
433728.908,6525723.173,Sidemast,"70"
666877.105999999,6423014.263,Torn,"16"
547022.461000003,6492194.28,Sidemast,"99"
569335.998999998,6440544.445,Sidemast,"99"
664935.289999999,6542028.46,Korsten,"17"
420117.645999998,6465710.669,Torn,"16"
683877.402000003,6396519.847,Torn,"13"
569346.173,6493728.948,Sidemast,"100"
531811.923,6473321.493,Korsten,"70"
543727.827,6450582.672,Sidemast,"80"
655326.899999999,6477517.879,Sidemast,"60"
522148.311999999,6562073.274,Torn,"25"
721809.648999996,6576624.864,Korsten,"205"
557000.089000002,6445006.975,Torn,"35"
714835.392999999,6582758.068,Sidemast,"72"
535670.612999998,6431590.838,Torn,"14"
713770.398000002,6590558.982,Torn,"18"
682663.013999999,6586919.704,Valgusmast,"25"
557580.946000002,6594385.621,Sidemast,"53"
713872.314999998,6587793.238,Korsten,"22"
722112.375,6577531.338,Valgusmast,"32"
417535.037,6459343.831,Sidemast,"80"
670142.590000004,6527210.249,Torn,"14"
665569.607000001,6542407.944,Torn,"18"
676586.016999997,6548258.436,Torn,"28"
513511.715999998,6583385.172,Torn,"44"
475110.403999999,6532683.061,Sidemast,"100"
721562.666000001,6576552.575,Valgusmast,"30"
634369.398000002,6581448.753,Torn,"13"
591424.814999998,6574699.827,Sidemast,"80"
597680.953000002,6478336.072,Sidemast,"99"
679617.664999999,6416782.609,Sidemast,"51"
676824.789999999,6516130.224,Sidemast,"100"
533638.931000002,6468589.484,Sidemast,"27"
614098.616999999,6430365.205,Torn,"16"
665935.638999999,6466921.141,Sidemast,"39"
536932.700999998,6531938.879,Sidemast,"80"
504912.200000003,6564158.763,Sidemast,"104"
593276.729999997,6481192.877,Sidemast,"100"
548288.031999998,6446971.086,Sidemast,"99"
693822.120999999,6399340.342,Sidemast,"100"
568213.310999997,6476565.598,Sidemast,"80"
553024.125,6555108.072,Sidemast,"100"
704522.751999997,6413394.846,Torn,"16"
559702.120999999,6494144.858,Sidemast,"99"
667998.317000002,6497754.248,Torn,"14"
662243.060999997,6470340.931,Sidemast,"60"
545725.846000001,6588056.23,Torn,"40"
526701.733000003,6473109.933,Sidemast,"35"
503394.288000003,6578556.172,Sidemast,"38"
612881.983000003,6428004.215,Korsten,"24"
437629.035999998,6532324.729,Sidemast,"70"
502986.490000002,6579182.507,Torn,"18"
484370.218000002,6540120.916,Sidemast,"100"
551292.472000003,6589180.655,Korsten,"71"
618640.752999999,6478271.277,Sidemast,"94"
509572.630999997,6502178.314,Torn,"19"
722075.596000001,6577760.59,Torn,"28"
503103.758000001,6578995.903,Torn,"19"
697371.167000003,6416941.346,Sidemast,"100"
545729.170000002,6598396.136,Torn,"14"
492957.656000003,6568376.059,Sidemast,"100"
608846.001999997,6456993.933,Sidemast,"72"
525850.395999998,6426436.788,Sidemast,"100"
566471.104999997,6457203.983,Sidemast,"80"
629202.979999997,6415966.986,Sidemast,"100"
549825.703000002,6600799.378,Torn,"45"
646761.700999998,6426713.039,Sidemast,"100"
721590.873999998,6576417.847,Valgusmast,"32"
659194.186999999,6474572.608,Torn,"30"
659471.347000003,6475083.676,Torn,"17"
527573.663000003,6471780.985,Torn,"34"
529237.479999997,6471587.562,Torn,"53"
589032.548,6464375.989,Sidemast,"85"
422700.256999999,6518193.85,Sidemast,"70"
528829.989,6436958.82,Torn,"22"
537843.961000003,6473977.405,Torn,"30"
591385.321000002,6573480.095,Torn,"10"
546810.25,6592337.434,Torn,"28"
472342.057999998,6524630.271,Sidemast,"80"
548654.787,6482542.98,Sidemast,"80"
658320.148000002,6473141.387,Sidemast,"54"
473286.215000004,6509110.224,Torn,"28"
534357.463,6469039.627,Sidemast,"60"
618343.566,6484456.526,Torn,"18"
553391.325000003,6499105.939,Sidemast,"80"
661036.524999999,6496490.053,Sidemast,"100"
546177.303999998,6597812.877,Sidemast,"36"
678043.810000002,6415676.026,Sidemast,"52"
557572.494000003,6524297.541,Sidemast,"100"
721602.251000002,6576400.355,Valgusmast,"32"
423717.43,6492713.609,Sidemast,"82"
627173.115999997,6512670.906,Sidemast,"80"
670523.144000001,6388230.839,Sidemast,"80"
676427.244999997,6516082.687,Sidemast,"80"
584938.700999998,6478598.904,Sidemast,"91"
638102.151000001,6469152.515,Torn,"19"
595146.627999999,6484390.883,Sidemast,"85"
546947.428999998,6590117.472,Valgusmast,"28"
460003.93,6500994.23,Torn,"40"
529292.524999999,6494990.352,Valgusmast,"17"
647681.002999999,6401457.189,Sidemast,"80"
412504.519000001,6458233.801,Sidemast,"23"
544057.200999998,6504548.032,Torn,"20"
535890.155000001,6580589.908,Sidemast,"50"
569840.022,6439099.564,Torn,"26"
411320.027999997,6457999.72,Sidemast,"48"
591103.071000002,6514006.829,Sidemast,"100"
496232.401000001,6574179.245,Torn,"10"
470581.847000003,6532165.854,Torn,"34"
553105.167999998,6595140.544,Torn,"54"
690814.582999997,6558341.395,Sidemast,"81"
545601.917999998,6590208.434,Korsten,"38"
569429.369999997,6493405.496,Sidemast,"99"
572972.234999999,6535354.834,Torn,"32"
381496.009999998,6474954.513,Torn,"15"
612046.441,6440973.9,Korsten,"30"
643171.993000001,6596547.61,Korsten,"20"
490800.717,6543456.693,Sidemast,"99"
539073.284999996,6589574.224,Sidemast,"55"
482611.5,6499429.603,Sidemast,"100"
646786.678000003,6550402.412,Korsten,"19"
478422.324000001,6498317.718,Sidemast,"78"
540852.931999996,6453823.42,Sidemast,"80"
478543.978,6498047.29,Torn,"14"
539858.917000003,6591279.516,Torn,"25"
540873.262000002,6584696.856,Sidemast,"61"
423766.928999998,6492514.368,Valgusmast,"20"
557798.925999999,6446750.126,Sidemast,"72"
708802.267999999,6437880.927,Sidemast,"99"
655435.824000001,6544309.971,Sidemast,"85"
661527.789999999,6532869.111,Sidemast,"80"
556601.950000003,6596624.356,Torn,"31"
585963.590000004,6489530.33,Torn,"25"
538045.152000003,6583535.086,Torn,"39"
553406.876999997,6595538.861,Torn,"38"
396929.329999998,6448273.834,Korsten,"21"
590636.328000002,6528856.568,Torn,"40"
539655.835000001,6582643.116,Sidemast,"30"
509333.984999999,6493889.45,Valgusmast,"24"
558010.189999998,6595211.32,Torn,"40"
658880.269000001,6473344.845,Torn,"40"
492290.287,6527553.641,Sidemast,"80"
644642.722000003,6551223.023,Sidemast,"80"
509379.424999997,6543687.53,Sidemast,"120"
573271.862000003,6535368.952,Sidemast,"99"
525637.556000002,6476045.928,Sidemast,"40"
637094.612000003,6534629.29,Sidemast,"25"
544749.348999999,6495529.791,Sidemast,"100"
629536.903999999,6404120.176,Sidemast,"100"
636557.362999998,6450870.333,Sidemast,"100"
539763.119999997,6535591.02,Sidemast,"100"
645905.044,6413849.953,Sidemast,"100"
536774.942000002,6582810.114,Sidemast,"58"
542352.762000002,6533590.1,Sidemast,"80"
521665.373000003,6569749.915,Sidemast,"96"
677098.361000001,6436667.84,Sidemast,"60"
535447.998999998,6465222.45,Sidemast,"60"
413096.902000003,6517029.505,Sidemast,"80"
536846.976999998,6468414.18,Sidemast,"60"
679173.688000001,6465514.158,Sidemast,"99"
514957.457000002,6578320.039,Sidemast,"60"
687184.294,6434752.306,Sidemast,"80"
735411.840999998,6586479.185,Sidemast,"42"
701422.365999997,6453237.951,Sidemast,"80"
507511.854999997,6572329.179,Sidemast,"40"
546329.861000001,6580214.902,Sidemast,"50"
518083.287,6560969.218,Sidemast,"80"
654682.539999999,6432043.189,Sidemast,"99"
412068.033,6458948.409,Korsten,"36"
503397.229999997,6579435.434,Torn,"25"
669678.594999999,6527110.959,Korsten,"35"
670242.368000001,6527450.353,Korsten,"27"
694020.825999998,6464442.707,Sidemast,"129"
644418.783,6452384.988,Sidemast,"80"
661444.026000001,6438993.33,Sidemast,"70"
671800.361000001,6459357.09,Sidemast,"80"
662836.283,6423644.047,Sidemast,"75"
658844.052000001,6475935.653,Korsten,"30"
672714.895999998,6583799.199,Korsten,"24"
597364.666000001,6606419.427,Korsten,"25"
656117.115999997,6486496.859,Korsten,"30"
601592.619999997,6511619.279,Korsten,"25"
534572.589000002,6462697.228,Torn,"22"
682237.458999999,6412175.188,Korsten,"23"
539175.925999999,6476692.303,Valgusmast,"50"
535287.137000002,6471888.636,Sidemast,"30"
534415.582000002,6472882.598,Sidemast,"37"
532416.377999999,6470079.232,Sidemast,"44"
523205.017999999,6473872.873,Sidemast,"56"
537137.160999998,6592103.765,Torn,"32"
527421.046999998,6473882.16,Sidemast,"42"
524168.560000002,6472889.196,Sidemast,"42"
540561.365999997,6592733.237,Valgusmast,"24"
536861.193999998,6592301.885,Sidemast,"30"
537177.005000003,6591916.386,Torn,"28"
540125.711000003,6592603.685,Valgusmast,"24"
537502.93,6591453.006,Torn,"28"
552725.608000003,6484222.74,Korsten,"25"
552544.697999999,6483977.935,Korsten,"21"
581763.520000003,6469762.62,Korsten,"20"
540669.604000002,6587918.625,Korsten,"25"
538246.460000001,6591322.475,Torn,"40"
540576.956,6592144.523,Torn,"27"
539925.483000003,6591358.566,Torn,"27"
540057.993000001,6591610.962,Torn,"27"
540477.526000001,6592110.594,Torn,"23"
551406.435000002,6589350.013,Korsten,"71"
548015.012999997,6535562.059,Sidemast,"40"
545852.435000002,6588216.533,Korsten,"23"
546064.450000003,6539963.381,Korsten,"30"
587436.020000003,6468022.13,Valgusmast,"19"
545757.631999999,6587808.95,Korsten,"23"
547403.034999996,6539819.098,Korsten,"25"
547908.928000003,6539240.948,Korsten,"32"
540320.887000002,6590268.659,Korsten,"29"
548718.398000002,6586942.996,Valgusmast,"26"
543842.126999997,6590450.87,Torn,"27"
546678.616999999,6587626.589,Valgusmast,"30"
543929.270999998,6590434.729,Torn,"28"
646560.170000002,6550602.614,Valgusmast,"21"
552624.208999999,6590998.242,Valgusmast,"32"
543693.369999997,6589579.293,Valgusmast,"28"
679473.376999997,6415369.289,Torn,"27"
542012.303999998,6589739.379,Korsten,"35"
542010.410999998,6589732.817,Korsten,"35"
539793.5,6588312.719,Korsten,"29"
540490.039999999,6589666.541,Korsten,"27"
545369.494999997,6589868.149,Valgusmast,"30"
541206.340000004,6589519.684,Torn,"30"
541390.373999998,6589428.69,Torn,"30"
540904.215000004,6589741.384,Torn,"30"
540792.351000004,6589718.891,Torn,"30"
540736.513999999,6589798.888,Torn,"30"
541122.671999998,6589543.294,Torn,"30"
540935.439000003,6589568.62,Torn,"30"
537436.467,6580955.811,Sidemast,"20"
610243.244999997,6570014.442,Valgusmast,"26"
538622.958999999,6581848.815,Sidemast,"30"
542440.038999997,6586570.081,Valgusmast,"30"
542389.204999998,6582080.199,Sidemast,"37"
541083.261,6582375.197,Korsten,"30"
533673.388999999,6581007.432,Sidemast,"60"
540224.234999999,6578877.682,Torn,"27"
541225.653999999,6583051.66,Valgusmast,"25"
556467.149999999,6596772.352,Valgusmast,"30"
556425.423,6596818.291,Valgusmast,"30"
556668.077,6596553.219,Valgusmast,"31"
556562.530000001,6596980.113,Valgusmast,"31"
556529.596000001,6596704.178,Valgusmast,"30"
556481.090000004,6596906.241,Valgusmast,"30"
549936.931000002,6601687.479,Sidemast,"20"
562257.625,6588375.765,Korsten,"25"
562264.522,6588366.017,Korsten,"25"
566916.560000002,6581555.646,Korsten,"29"
465173.259000003,6573009.518,Sidemast,"42"
677134.832999997,6548603.032,Korsten,"25"
587453.627999999,6468065.708,Valgusmast,"19"
506056.609999999,6554049.916,Sidemast,"90"
660245.427000001,6472069.844,Korsten,"45"
587137.946000002,6468004.616,Torn,"22"
560757.707000002,6595131.764,Sidemast,"33"
473287.251999997,6532472.201,Korsten,"25"
555562.059,6595063.004,Valgusmast,"38"
555079.244000003,6595409.261,Valgusmast,"38"
555291.18,6595226.523,Valgusmast,"38"
555185.092,6595318.046,Valgusmast,"38"
555107.115999997,6594679.321,Valgusmast,"37"
555397.218999997,6595134.993,Valgusmast,"38"
502767.189000003,6579140.39,Valgusmast,"30"
502911.068999998,6578953.089,Valgusmast,"29"
503726.669,6579431.471,Korsten,"29"
502475.946999997,6579693.691,Valgusmast,"30"
502866.659999996,6579024.233,Valgusmast,"30"
511904.990999997,6576064.788,Sidemast,"66"
504287.998000003,6577332.065,Valgusmast,"37"
504701.685999997,6577800.419,Valgusmast,"37"
630949.881999999,6586148.356,Sidemast,"30"
504295.758000001,6577574.151,Valgusmast,"37"
502826.809,6579094.464,Valgusmast,"30"
504298.822999999,6577448.083,Valgusmast,"37"
496681.726999998,6509432.509,Sidemast,"100"
531730.998999998,6508317.523,Sidemast,"85"
662281.321000002,6511459.262,Sidemast,"26"
679404.240000002,6413477.71,Torn,"22"
732899.122000001,6586177.613,Korsten,"30"
505117.196999997,6459857.032,Sidemast,"80"
587404.460000001,6468100.078,Valgusmast,"19"
609397.601000004,6570836.415,Valgusmast,"25"
539671.674999997,6582621.719,Sidemast,"27"
657737.489,6466447.262,Torn,"25"
546344.979000002,6577629.156,Sidemast,"40"
539787.050999999,6583586.056,Sidemast,"27"
415671.461999997,6456379.574,Sidemast,"30"
534978.321000002,6575053.217,Sidemast,"39"
538553.807999998,6583247.127,Torn,"14"
413391.292000003,6477099.293,Sidemast,"80"
385253.487999998,6470569.223,Sidemast,"24"
374136.397,6485977.496,Torn,"25"
423743.721000001,6492562.556,Valgusmast,"20"
424748.445,6489624.519,Sidemast,"80"
445672.560000002,6491326.06,Sidemast,"187"
424604.200999998,6495637.081,Sidemast,"25"
610851.795999996,6571116.259,Valgusmast,"25"
610262.832999997,6570956.98,Valgusmast,"25"
609715.711999997,6570890.687,Valgusmast,"25"
610507.307999998,6571004.075,Valgusmast,"25"
610347.498999998,6571019.421,Valgusmast,"25"
609564.652000003,6570859.479,Valgusmast,"25"
609787.640000001,6570897.713,Valgusmast,"25"
611162.659999996,6571253.676,Valgusmast,"25"
610592.504000001,6571066.517,Valgusmast,"25"
610018.545000002,6570927.401,Valgusmast,"25"
552563.714000002,6591266.487,Valgusmast,"32"
683240.535999998,6587067.828,Korsten,"39"
595967.858999997,6598723.466,Sidemast,"80"
611372.299999997,6571238.856,Valgusmast,"29"
611051.152999997,6571141.456,Valgusmast,"25"
615126.299999997,6570128.343,Korsten,"20"
611263.340000004,6571084.57,Korsten,"17"
455905.137000002,6407150.788,Sidemast,"103"
684057.097999997,6587737.772,Korsten,"100"
634862.713,6582266.289,Korsten,"29"
635041.788999997,6582338.88,Korsten,"40"
632315.229999997,6525554.49,Sidemast,"80"
638758.409999996,6513985.69,Torn,"20"
635570.921999998,6514728.316,Sidemast,"80"
613390.053999998,6570632.109,Sidemast,"81"
536815.634000003,6587832.745,Korsten,"16"
711840.891000003,6592593.517,Valgusmast,"32"
712366.218999997,6593149.72,Valgusmast,"32"
711626.961000003,6592593.525,Valgusmast,"32"
711733.718999997,6592593.417,Valgusmast,"32"
712054.717,6592593.509,Valgusmast,"32"
711947.751999997,6592593.409,Valgusmast,"32"
590075.287,6528386.204,Korsten,"24"
711278.648999996,6593058.413,Valgusmast,"30"
711232.659999996,6592681.942,Valgusmast,"30"
711305.089000002,6592592.995,Valgusmast,"32"
711520.123000003,6592593.39,Valgusmast,"32"
711413.193999998,6592593.335,Valgusmast,"32"
711232.990999997,6592944.843,Valgusmast,"30"
727635.982000001,6594654.63,Sidemast,"152"
711384.902999997,6593164.072,Valgusmast,"30"
711232.876999997,6592814.953,Valgusmast,"30"
626494.438000001,6602408.02,Korsten,"27"
684108.353,6587836.072,Korsten,"100"
626519.07,6602234.072,Korsten,"25"
668013.93,6583662.475,Torn,"23"
656743.549999997,6592835.56,Sidemast,"80"
681456.122000001,6440733.381,Sidemast,"60"
694710.939999998,6582772.03,Sidemast,"36"
666381.395000003,6591435.775,Sidemast,"80"
715017.785999998,6570928.582,Sidemast,"36"
713218.972999997,6550668.018,Torn,"22"
718032.645999998,6569233.169,Torn,"18"
605153.982000001,6582899.866,Torn,"30"
552484.550999999,6591482.864,Valgusmast,"20"
552601.603,6591345.439,Valgusmast,"24"
543676.118000001,6589658.541,Valgusmast,"28"
537876.773000002,6573179.076,Sidemast,"58"
536394.560999997,6587609.309,Torn,"30"
545503.061999999,6586965.437,Valgusmast,"38"
536643.024999999,6582785.626,Sidemast,"44"
540160.438000001,6582271.203,Korsten,"14"
536881.810999997,6587264.049,Torn,"25"
629253.222000003,6557807.351,Sidemast,"80"
657693.669,6582185.367,Sidemast,"25"
540910.818000004,6583995.234,Korsten,"17"
604463.850000001,6563167.08,Korsten,"35"
502314.035999998,6579635.13,Valgusmast,"30"
541818.829999998,6588820.45,Torn,"49"
601911.696000002,6511381.914,Valgusmast,"32"
601464.939999998,6562369.762,Sidemast,"38"
601980.858000003,6511252.186,Valgusmast,"30"
601744.049000002,6511171.909,Valgusmast,"30"
601852.847000003,6511473.019,Valgusmast,"30"
601799.439999998,6511108.39,Korsten,"32"
601702.303000003,6511116.438,Valgusmast,"23"
536030.002999999,6562262.901,Sidemast,"62"
587009.158,6589925.286,Sidemast,"80"
576424.493000001,6595830.469,Korsten,"20"
595298.993000001,6506550.019,Sidemast,"100"
736779.181000002,6591671.773,Valgusmast,"25"
737392.637000002,6588932.022,Sidemast,"30"
600782.663000003,6430802.928,Sidemast,"80"
629182.145999998,6517380.948,Sidemast,"40"
542034.009999998,6588876.3,Torn,"22"
629053.487000003,6516958.271,Sidemast,"20"
619474.056999996,6477364.596,Valgusmast,"20"
615506.060999997,6474867.571,Korsten,"19"
629997.148000002,6457332.831,Korsten,"26"
628805.395999998,6516844.845,Sidemast,"20"
628845.876999997,6516842.067,Sidemast,"20"
628874.487000003,6516947.962,Sidemast,"20"
628848.787,6516883.078,Sidemast,"20"
628874.645999998,6516968.124,Sidemast,"20"
628808.041000001,6516885.988,Sidemast,"20"
628895.442000002,6516967.965,Sidemast,"20"
628895.442000002,6516947.486,Sidemast,"20"
600826.851000004,6461506.267,Sidemast,"80"
621904.280000001,6420260.82,Korsten,"22"
622082.340000004,6420197.151,Torn,"17"
687661.232000001,6450661.014,Korsten,"16"
714051.825000003,6429798.268,Sidemast,"100"
542824.060000002,6589165.64,Korsten,"23"
688611.262000002,6489150.841,Torn,"8"
687387.831,6494220.46,Torn,"13"
620789.601000004,6405555.676,Korsten,"32"
620981.869999997,6406032.947,Korsten,"30"
544118.890000001,6587712.18,Korsten,"90"
621633.316,6405602.1,Torn,"27"
622123.383000001,6405514.63,Torn,"34"
622346.039999999,6406470.62,Korsten,"30"
688205.228,6450823.624,Sidemast,"98"
621974.821000002,6405522.721,Torn,"25"
712683.866999999,6443117.373,Sidemast,"50"
622937.413999997,6404811.541,Korsten,"30"
622944.909999996,6404880.017,Korsten,"15"
629642.539999999,6404949.66,Korsten,"26"
680030.310999997,6454916.342,Sidemast,"80"
669672.005000003,6386325.161,Torn,"30"
629928.895000003,6457986.217,Sidemast,"80"
658845.873000003,6473996.89,Torn,"25"
658480.979000002,6474538.38,Torn,"47"
702317.108999997,6401495.877,Torn,"8"
700529.652999997,6393883.367,Torn,"17"
626446.188000001,6491245.696,Torn,"35"
612648.020999998,6489312.391,Sidemast,"102"
653399.310000002,6421104.752,Sidemast,"80"
540835.427000001,6588300.187,Korsten,"30"
685417.697999999,6391460.077,Torn,"14"
542168.759999998,6589423.89,Torn,"34"
672516.229999997,6451892.966,Sidemast,"32"
613744.377999999,6488416.904,Sidemast,"100"
542600.961999997,6589890.433,Korsten,"89"
696057.292000003,6426038.228,Torn,"20"
629775.329999998,6441906.988,Korsten,"15"
672865.171999998,6449805.978,Sidemast,"80"
717003.101000004,6556659.187,Torn,"21"
705774.719999999,6425188.386,Sidemast,"44"
477224.588,6526527.911,Torn,"24"
502143.100000001,6583274.55,Torn,"52"
456006.100000001,6406854.14,Torn,"40"
522822.413000003,6419154.28,Torn,"10"
542739.588,6589141.604,Torn,"17"
539709.630000003,6590366.985,Torn,"12"
714767.707000002,6430119.159,Torn,"20"
505225.855999999,6497737.879,Torn,"45"
682594.303000003,6510115.132,Torn,"26"
557589.340000004,6618393.024,Torn,"31"
541174.627999999,6619664.997,Torn,"31"
628757.725000001,6556780.086,Torn,"56"
591620.960000001,6541489.192,Torn,"32"
607037.741999999,6600916.349,Torn,"25"
599657.939000003,6431485.336,Torn,"20"
667777.302000001,6488073.714,Torn,"24"
636191.526000001,6497095.923,Torn,"36"
499931.520000003,6565808.182,Torn,"32"
637856.939999998,6547481.945,Torn,"50"
608277.284000002,6608787.119,Torn,"13"
434381.369999997,6519543.781,Torn,"10"
396606.828000002,6482119.055,Torn,"15"
408361.755000003,6530791.398,Torn,"18"
493235.185000002,6530801.44,Torn,"15"
412707.544,6468575.576,Torn,"40"
429215.809,6474830.052,Torn,"31"
496605.259999998,6509895.25,Torn,"15"
520703.571999997,6474773.584,Torn,"48"
499750.640000001,6465775.274,Torn,"20"
519613.074000001,6482881.767,Torn,"21"
498295.409999996,6439545.541,Torn,"28"
521303.055,6507940.92,Torn,"44"
563760.123000003,6590315.813,Torn,"36"
551432.270000003,6596641.645,Torn,"19"
521561.409999996,6591818.54,Torn,"24"
428290.061999999,6541099.433,Torn,"23"
388053.391999997,6535061.209,Torn,"30"
641068.755999997,6569909.072,Torn,"47"
672737.645000003,6586284.469,Torn,"36"
621072.380000003,6580280.48,Torn,"44"
634003.530000001,6581170.73,Torn,"60"
628709.869999997,6590362.33,Torn,"58"
652513.770000003,6592891.61,Torn,"48"
693885.960000001,6585095.79,Torn,"50"
582972.184,6519722.407,Torn,"50"
686431.086999997,6500790.656,Torn,"30"
682482.612000003,6500605.509,Torn,"20"
649784.920000002,6507773.03,Torn,"22"
703557.020000003,6460474.75,Torn,"21"
659254.270000003,6499902.24,Torn,"50"
653728.463,6490789.461,Torn,"50"
567584.140000001,6582415.81,Torn,"43"
552462.149999999,6580553.814,Torn,"39"
627684.772,6463297.098,Torn,"36"
620823.969999999,6405727.53,Torn,"40"
659486.898999996,6395292.586,Torn,"30"
657958.898000002,6391240.4,Torn,"22"
643170.870999999,6388254.904,Torn,"34"
632204.82,6446938.97,Torn,"45"
650743.979999997,6421596.87,Torn,"28"
700793.567000002,6591290.844,Torn,"20"
669308.884999998,6526910.169,Torn,"38"
659113.030000001,6522133.7,Torn,"86"
616787.759999998,6537878.95,Torn,"44"
605645.07,6535167.53,Torn,"70"
638244.997000001,6422890.051,Torn,"41"
644746.990000002,6518289.75,Torn,"48"
590526.184,6528644.397,Torn,"45"
418965.310000002,6551151.06,Torn,"43"
658536.399999999,6458221.709,Torn,"50"
529449.25,6437720.03,Torn,"27"
544152.446000002,6587837.451,Torn,"24"
647700.692000002,6438138.227,Torn,"30"
703809.350000001,6445055.51,Torn,"53"
678360.509999998,6464411.88,Torn,"41"
649029.399999999,6461662.2,Torn,"16"
414303.460000001,6539146.27,Torn,"30"
439731.960000001,6526471.53,Torn,"40"
411308.759999998,6521307.54,Torn,"21"
418293.700000003,6508304.96,Torn,"25"
680445.469999999,6438966.36,Torn,"31"
396291.289999999,6532147.77,Torn,"36"
605168.670000002,6562872.47,Torn,"53"
537243.729999997,6557916.02,Torn,"36"
581487.729999997,6590566.42,Torn,"34"
524454.859999999,6574481.61,Torn,"50"
566677.935999997,6561650.805,Torn,"54"
547360.020000003,6592476.94,Torn,"23"
664643.289999999,6541922.15,Torn,"38"
607974.703000002,6546078.995,Torn,"49"
594829.600000001,6554212.09,Torn,"40"
540486.140000001,6589081.17,Torn,"42"
504368.020000003,6526843.14,Torn,"50"
488141.384000003,6524132.474,Torn,"37"
554739.061999999,6547229.276,Torn,"40"
585172.082999997,6613115.085,Torn,"29"
701892.07,6567635.102,Torn,"40"
689483.75,6556036.64,Torn,"36"
614239.590000004,6503286.81,Torn,"50"
601490.740000002,6503902.88,Torn,"68"
613367.079999998,6489716.24,Torn,"47"
463604.780000001,6574110.67,Torn,"35"
471804.810000002,6544433.95,Torn,"28"
528400.255000003,6455808.241,Torn,"30"
528413.391999997,6455810.016,Torn,"23"
610698.75,6455916.21,Torn,"50"
546412.108999997,6591320.886,Sidemast,"30"
436957.409999996,6497571.25,Torn,"15"
585496.009999998,6489118.38,Torn,"50"
560432.18,6501628.99,Torn,"29"
592264.210000001,6441445.22,Torn,"31"
584519.513999999,6446965.499,Torn,"58"
542495.270000003,6589262.03,Torn,"29"
542196.560000002,6589336.98,Torn,"31"
542408.189999998,6589515.37,Torn,"124"
