TOT_P_2018,TOT_P_2006,GRD_ID,TOT_P_2011
0,0,CRS3035RES1000mN3975000E5266000,0
1,0,CRS3035RES1000mN3975000E5267000,0
2,5,CRS3035RES1000mN3975000E5268000,0
3,3,CRS3035RES1000mN3975000E5269000,2
1,0,CRS3035RES1000mN3975000E5270000,0
33,13,CRS3035RES1000mN3975000E5271000,10
0,16,CRS3035RES1000mN3975000E5272000,15
2,6,CRS3035RES1000mN3975000E5273000,1
1,0,CRS3035RES1000mN3975000E5274000,0
3,5,CRS3035RES1000mN3975000E5275000,1
3,0,CRS3035RES1000mN3975000E5276000,1
6,0,CRS3035RES1000mN3975000E5277000,0
8,8,CRS3035RES1000mN3975000E5278000,6
1,0,CRS3035RES1000mN3975000E5279000,0
1,2,CRS3035RES1000mN3975000E5280000,3
8,1,CRS3035RES1000mN3975000E5281000,0
3,6,CRS3035RES1000mN3975000E5282000,4
1,0,CRS3035RES1000mN3975000E5283000,0
0,0,CRS3035RES1000mN3975000E5284000,0
0,0,CRS3035RES1000mN3975000E5285000,0
0,0,CRS3035RES1000mN3975000E5286000,0
2,2,CRS3035RES1000mN3975000E5287000,2
3,0,CRS3035RES1000mN3975000E5288000,0
3,0,CRS3035RES1000mN3975000E5289000,0
9,14,CRS3035RES1000mN3975000E5290000,8
5,4,CRS3035RES1000mN3975000E5291000,2
162,170,CRS3035RES1000mN3975000E5292000,168
19,11,CRS3035RES1000mN3975000E5293000,11
11,34,CRS3035RES1000mN3975000E5294000,27
7,9,CRS3035RES1000mN3975000E5295000,7
7,17,CRS3035RES1000mN3975000E5296000,9
21,13,CRS3035RES1000mN3975000E5297000,6
11,18,CRS3035RES1000mN3975000E5298000,13
8,14,CRS3035RES1000mN3975000E5299000,14
4,4,CRS3035RES1000mN3975000E5300000,5
8,10,CRS3035RES1000mN3975000E5301000,8
7,5,CRS3035RES1000mN3975000E5302000,11
37,24,CRS3035RES1000mN3975000E5303000,28
4,11,CRS3035RES1000mN3975000E5304000,6
3,0,CRS3035RES1000mN3975000E5305000,0
4,4,CRS3035RES1000mN3975000E5306000,9
4,0,CRS3035RES1000mN3975000E5307000,2
0,0,CRS3035RES1000mN3975000E5308000,0
0,0,CRS3035RES1000mN3975000E5309000,0
0,0,CRS3035RES1000mN3975000E5310000,0
0,0,CRS3035RES1000mN3975000E5311000,0
1,0,CRS3035RES1000mN3975000E5312000,0
2,0,CRS3035RES1000mN3975000E5313000,0
0,0,CRS3035RES1000mN3975000E5314000,0
0,0,CRS3035RES1000mN3975000E5315000,0
0,0,CRS3035RES1000mN3975000E5316000,0
0,0,CRS3035RES1000mN3975000E5317000,0
0,0,CRS3035RES1000mN3975000E5318000,0
5,1,CRS3035RES1000mN3975000E5319000,6
16,10,CRS3035RES1000mN3975000E5320000,9
27,29,CRS3035RES1000mN3975000E5321000,33
99,68,CRS3035RES1000mN3975000E5322000,58
206,263,CRS3035RES1000mN3975000E5323000,303
106,11,CRS3035RES1000mN3975000E5324000,17
34,27,CRS3035RES1000mN3975000E5325000,20
5,15,CRS3035RES1000mN3975000E5326000,17
6,8,CRS3035RES1000mN3975000E5327000,14
2,8,CRS3035RES1000mN3975000E5328000,14
11,3,CRS3035RES1000mN3975000E5329000,3
15,13,CRS3035RES1000mN3975000E5330000,11
3,1,CRS3035RES1000mN3975000E5331000,1
3,1,CRS3035RES1000mN3975000E5332000,0
3,0,CRS3035RES1000mN3975000E5333000,0
2,3,CRS3035RES1000mN3975000E5334000,2
3,7,CRS3035RES1000mN3975000E5335000,7
1,4,CRS3035RES1000mN3975000E5336000,2
4,1,CRS3035RES1000mN3975000E5337000,1
13,22,CRS3035RES1000mN3975000E5338000,14
18,16,CRS3035RES1000mN3975000E5339000,18
3,1,CRS3035RES1000mN3975000E5340000,1
15,3,CRS3035RES1000mN3975000E5341000,6
13,7,CRS3035RES1000mN3975000E5342000,11
8,6,CRS3035RES1000mN3975000E5343000,8
7,10,CRS3035RES1000mN3975000E5344000,5
2,0,CRS3035RES1000mN3975000E5345000,0
4,4,CRS3035RES1000mN3975000E5346000,2
3,2,CRS3035RES1000mN3975000E5347000,2
6,2,CRS3035RES1000mN3975000E5348000,6
8,9,CRS3035RES1000mN3975000E5349000,5
1,5,CRS3035RES1000mN3975000E5350000,15
3,6,CRS3035RES1000mN3975000E5351000,6
2,2,CRS3035RES1000mN3975000E5352000,0
3,1,CRS3035RES1000mN3975000E5353000,0
1,1,CRS3035RES1000mN3975000E5354000,0
0,0,CRS3035RES1000mN3975000E5355000,0
0,0,CRS3035RES1000mN3976000E5008000,0
1,0,CRS3035RES1000mN3976000E5009000,0
3,2,CRS3035RES1000mN3976000E5010000,1
2,0,CRS3035RES1000mN3976000E5011000,1
2,0,CRS3035RES1000mN3976000E5012000,0
1,0,CRS3035RES1000mN3976000E5013000,0
0,0,CRS3035RES1000mN3976000E5014000,0
0,0,CRS3035RES1000mN3976000E5015000,0
0,0,CRS3035RES1000mN3976000E5016000,0
0,0,CRS3035RES1000mN3976000E5018000,0
1,2,CRS3035RES1000mN3976000E5019000,3
5,4,CRS3035RES1000mN3976000E5020000,4
6,3,CRS3035RES1000mN3976000E5021000,4
19,47,CRS3035RES1000mN3976000E5022000,29
0,6,CRS3035RES1000mN3976000E5023000,3
4,7,CRS3035RES1000mN3976000E5024000,8
37,28,CRS3035RES1000mN3976000E5025000,28
1,0,CRS3035RES1000mN3976000E5026000,0
0,0,CRS3035RES1000mN3976000E5027000,0
0,0,CRS3035RES1000mN3976000E5028000,0
0,0,CRS3035RES1000mN3976000E5029000,0
3,0,CRS3035RES1000mN3976000E5030000,0
0,0,CRS3035RES1000mN3976000E5031000,0
13,17,CRS3035RES1000mN3976000E5032000,15
2,1,CRS3035RES1000mN3976000E5033000,2
23,32,CRS3035RES1000mN3976000E5034000,23
12,58,CRS3035RES1000mN3976000E5035000,35
165,191,CRS3035RES1000mN3976000E5036000,116
3,6,CRS3035RES1000mN3976000E5037000,4
2,1,CRS3035RES1000mN3976000E5038000,0
0,0,CRS3035RES1000mN3976000E5039000,0
0,0,CRS3035RES1000mN3976000E5040000,0
1,0,CRS3035RES1000mN3976000E5041000,0
9,1,CRS3035RES1000mN3976000E5042000,1
8,10,CRS3035RES1000mN3976000E5043000,17
15,3,CRS3035RES1000mN3976000E5044000,4
9,10,CRS3035RES1000mN3976000E5045000,16
5,5,CRS3035RES1000mN3976000E5046000,2
3,0,CRS3035RES1000mN3976000E5047000,0
2,17,CRS3035RES1000mN3976000E5048000,27
4,25,CRS3035RES1000mN3976000E5049000,29
3,0,CRS3035RES1000mN3976000E5050000,0
1,0,CRS3035RES1000mN3976000E5051000,0
11,3,CRS3035RES1000mN3976000E5052000,12
34,10,CRS3035RES1000mN3976000E5053000,13
2,0,CRS3035RES1000mN3976000E5054000,0
0,9,CRS3035RES1000mN3976000E5055000,10
36,11,CRS3035RES1000mN3976000E5056000,12
0,0,CRS3035RES1000mN3976000E5057000,0
2,0,CRS3035RES1000mN3976000E5058000,0
13,6,CRS3035RES1000mN3976000E5059000,5
37,23,CRS3035RES1000mN3976000E5060000,16
5,14,CRS3035RES1000mN3976000E5061000,15
8,2,CRS3035RES1000mN3976000E5062000,1
16,9,CRS3035RES1000mN3976000E5063000,11
25,20,CRS3035RES1000mN3976000E5064000,21
11,1,CRS3035RES1000mN3976000E5065000,1
4,1,CRS3035RES1000mN3976000E5066000,2
7,6,CRS3035RES1000mN3976000E5067000,3
9,16,CRS3035RES1000mN3976000E5068000,12
8,9,CRS3035RES1000mN3976000E5069000,3
0,0,CRS3035RES1000mN3976000E5070000,0
0,0,CRS3035RES1000mN3976000E5137000,0
1,0,CRS3035RES1000mN3976000E5168000,0
12,13,CRS3035RES1000mN3976000E5169000,6
18,20,CRS3035RES1000mN3976000E5170000,18
2,0,CRS3035RES1000mN3976000E5171000,0
3,1,CRS3035RES1000mN3976000E5172000,0
2,4,CRS3035RES1000mN3976000E5173000,0
0,0,CRS3035RES1000mN3976000E5174000,0
2,4,CRS3035RES1000mN3976000E5175000,4
0,0,CRS3035RES1000mN3976000E5176000,0
0,0,CRS3035RES1000mN3976000E5177000,0
0,0,CRS3035RES1000mN3976000E5178000,0
1,0,CRS3035RES1000mN3976000E5179000,0
2,1,CRS3035RES1000mN3976000E5180000,0
8,8,CRS3035RES1000mN3976000E5181000,6
2,0,CRS3035RES1000mN3976000E5182000,0
0,0,CRS3035RES1000mN3976000E5183000,0
0,0,CRS3035RES1000mN3976000E5184000,0
2,0,CRS3035RES1000mN3976000E5185000,0
15,10,CRS3035RES1000mN3976000E5186000,30
2,1,CRS3035RES1000mN3976000E5187000,0
8,8,CRS3035RES1000mN3976000E5188000,7
6,1,CRS3035RES1000mN3976000E5189000,4
1,4,CRS3035RES1000mN3976000E5190000,2
0,0,CRS3035RES1000mN3976000E5191000,0
0,0,CRS3035RES1000mN3976000E5192000,0
0,0,CRS3035RES1000mN3976000E5193000,0
0,0,CRS3035RES1000mN3976000E5194000,0
0,0,CRS3035RES1000mN3976000E5195000,0
1,2,CRS3035RES1000mN3976000E5196000,2
1,0,CRS3035RES1000mN3976000E5197000,0
0,0,CRS3035RES1000mN3976000E5198000,0
2,0,CRS3035RES1000mN3976000E5199000,0
6,1,CRS3035RES1000mN3976000E5200000,1
5,2,CRS3035RES1000mN3976000E5201000,1
2,0,CRS3035RES1000mN3976000E5202000,0
1,0,CRS3035RES1000mN3976000E5203000,0
1,0,CRS3035RES1000mN3976000E5213000,0
3,0,CRS3035RES1000mN3976000E5214000,1
2,3,CRS3035RES1000mN3976000E5215000,0
2,1,CRS3035RES1000mN3976000E5216000,2
2,0,CRS3035RES1000mN3976000E5217000,0
2,0,CRS3035RES1000mN3976000E5218000,0
0,0,CRS3035RES1000mN3976000E5227000,0
0,0,CRS3035RES1000mN3976000E5228000,0
0,0,CRS3035RES1000mN3976000E5229000,0
0,0,CRS3035RES1000mN3976000E5230000,0
6,12,CRS3035RES1000mN3976000E5231000,9
37,50,CRS3035RES1000mN3976000E5232000,44
3,0,CRS3035RES1000mN3976000E5233000,0
3,0,CRS3035RES1000mN3976000E5234000,1
0,0,CRS3035RES1000mN3976000E5235000,0
2,1,CRS3035RES1000mN3976000E5236000,0
0,0,CRS3035RES1000mN3976000E5237000,0
0,0,CRS3035RES1000mN3976000E5238000,0
0,0,CRS3035RES1000mN3976000E5239000,0
3,5,CRS3035RES1000mN3976000E5240000,1
2,7,CRS3035RES1000mN3976000E5241000,3
2,0,CRS3035RES1000mN3976000E5242000,0
0,0,CRS3035RES1000mN3976000E5243000,0
0,0,CRS3035RES1000mN3976000E5244000,0
0,0,CRS3035RES1000mN3976000E5245000,0
0,0,CRS3035RES1000mN3976000E5246000,0
0,0,CRS3035RES1000mN3976000E5247000,0
0,0,CRS3035RES1000mN3976000E5248000,0
1,0,CRS3035RES1000mN3976000E5249000,0
3,2,CRS3035RES1000mN3976000E5250000,1
1,0,CRS3035RES1000mN3976000E5251000,5
6,11,CRS3035RES1000mN3976000E5252000,4
5,5,CRS3035RES1000mN3976000E5253000,2
3,1,CRS3035RES1000mN3976000E5254000,0
5,15,CRS3035RES1000mN3976000E5255000,6
4,5,CRS3035RES1000mN3976000E5256000,5
3,2,CRS3035RES1000mN3976000E5257000,0
5,3,CRS3035RES1000mN3976000E5258000,0
2,15,CRS3035RES1000mN3976000E5259000,10
10,15,CRS3035RES1000mN3976000E5260000,9
5,5,CRS3035RES1000mN3976000E5261000,4
6,4,CRS3035RES1000mN3976000E5262000,4
7,3,CRS3035RES1000mN3976000E5263000,2
3,0,CRS3035RES1000mN3976000E5264000,0
0,0,CRS3035RES1000mN3976000E5265000,0
1,0,CRS3035RES1000mN3976000E5266000,0
4,2,CRS3035RES1000mN3976000E5267000,6
24,21,CRS3035RES1000mN3976000E5268000,17
4,7,CRS3035RES1000mN3976000E5269000,7
8,9,CRS3035RES1000mN3976000E5270000,8
17,14,CRS3035RES1000mN3976000E5271000,14
5,17,CRS3035RES1000mN3976000E5272000,7
3,5,CRS3035RES1000mN3976000E5273000,4
2,0,CRS3035RES1000mN3976000E5274000,0
2,0,CRS3035RES1000mN3976000E5275000,0
4,0,CRS3035RES1000mN3976000E5276000,0
8,14,CRS3035RES1000mN3976000E5277000,18
30,39,CRS3035RES1000mN3976000E5278000,37
3,0,CRS3035RES1000mN3976000E5279000,0
2,0,CRS3035RES1000mN3976000E5280000,0
0,0,CRS3035RES1000mN3976000E5281000,0
1,0,CRS3035RES1000mN3976000E5282000,0
1,0,CRS3035RES1000mN3976000E5283000,0
0,0,CRS3035RES1000mN3976000E5284000,0
0,2,CRS3035RES1000mN3976000E5285000,0
3,4,CRS3035RES1000mN3976000E5286000,0
6,10,CRS3035RES1000mN3976000E5287000,5
3,4,CRS3035RES1000mN3976000E5288000,2
4,8,CRS3035RES1000mN3976000E5289000,6
4,6,CRS3035RES1000mN3976000E5290000,6
4,4,CRS3035RES1000mN3976000E5291000,5
0,2,CRS3035RES1000mN3976000E5292000,4
116,35,CRS3035RES1000mN3976000E5293000,32
33,26,CRS3035RES1000mN3976000E5294000,21
7,4,CRS3035RES1000mN3976000E5295000,3
3,9,CRS3035RES1000mN3976000E5296000,9
68,33,CRS3035RES1000mN3976000E5297000,64
21,38,CRS3035RES1000mN3976000E5298000,31
10,8,CRS3035RES1000mN3976000E5299000,5
7,9,CRS3035RES1000mN3976000E5300000,12
5,6,CRS3035RES1000mN3976000E5301000,7
14,14,CRS3035RES1000mN3976000E5302000,13
3,13,CRS3035RES1000mN3976000E5303000,5
5,6,CRS3035RES1000mN3976000E5304000,6
4,1,CRS3035RES1000mN3976000E5305000,9
1,0,CRS3035RES1000mN3976000E5306000,0
27,5,CRS3035RES1000mN3976000E5307000,22
2,0,CRS3035RES1000mN3976000E5308000,0
25,37,CRS3035RES1000mN3976000E5309000,20
0,1,CRS3035RES1000mN3976000E5310000,1
0,0,CRS3035RES1000mN3976000E5311000,0
0,0,CRS3035RES1000mN3976000E5312000,0
0,0,CRS3035RES1000mN3976000E5313000,0
0,0,CRS3035RES1000mN3976000E5314000,0
0,0,CRS3035RES1000mN3976000E5315000,0
0,0,CRS3035RES1000mN3976000E5316000,0
0,6,CRS3035RES1000mN3976000E5317000,5
3,3,CRS3035RES1000mN3976000E5318000,4
0,0,CRS3035RES1000mN3976000E5319000,0
2,0,CRS3035RES1000mN3976000E5320000,0
59,54,CRS3035RES1000mN3976000E5321000,158
137,118,CRS3035RES1000mN3976000E5322000,101
85,81,CRS3035RES1000mN3976000E5323000,82
90,103,CRS3035RES1000mN3976000E5324000,97
40,27,CRS3035RES1000mN3976000E5325000,31
11,10,CRS3035RES1000mN3976000E5326000,9
18,14,CRS3035RES1000mN3976000E5327000,9
7,13,CRS3035RES1000mN3976000E5328000,8
16,11,CRS3035RES1000mN3976000E5329000,6
3,2,CRS3035RES1000mN3976000E5330000,0
1,1,CRS3035RES1000mN3976000E5331000,0
1,2,CRS3035RES1000mN3976000E5332000,0
3,4,CRS3035RES1000mN3976000E5333000,3
3,1,CRS3035RES1000mN3976000E5334000,2
4,10,CRS3035RES1000mN3976000E5335000,3
5,0,CRS3035RES1000mN3976000E5336000,1
9,10,CRS3035RES1000mN3976000E5337000,13
3,7,CRS3035RES1000mN3976000E5338000,5
1,0,CRS3035RES1000mN3976000E5339000,0
4,4,CRS3035RES1000mN3976000E5340000,7
26,27,CRS3035RES1000mN3976000E5341000,19
4,6,CRS3035RES1000mN3976000E5342000,5
3,0,CRS3035RES1000mN3976000E5343000,2
4,6,CRS3035RES1000mN3976000E5344000,3
2,1,CRS3035RES1000mN3976000E5345000,1
3,13,CRS3035RES1000mN3976000E5346000,7
15,21,CRS3035RES1000mN3976000E5347000,5
5,14,CRS3035RES1000mN3976000E5348000,10
28,23,CRS3035RES1000mN3976000E5349000,18
170,142,CRS3035RES1000mN3976000E5350000,136
9,8,CRS3035RES1000mN3976000E5351000,5
0,18,CRS3035RES1000mN3976000E5352000,8
11,8,CRS3035RES1000mN3976000E5353000,3
0,0,CRS3035RES1000mN3976000E5354000,0
0,0,CRS3035RES1000mN3976000E5355000,0
0,0,CRS3035RES1000mN3977000E5008000,0
5,7,CRS3035RES1000mN3977000E5009000,2
5,3,CRS3035RES1000mN3977000E5010000,0
5,8,CRS3035RES1000mN3977000E5011000,0
4,3,CRS3035RES1000mN3977000E5012000,0
1,0,CRS3035RES1000mN3977000E5013000,0
0,0,CRS3035RES1000mN3977000E5014000,0
0,0,CRS3035RES1000mN3977000E5015000,0
0,0,CRS3035RES1000mN3977000E5016000,0
0,0,CRS3035RES1000mN3977000E5019000,0
0,0,CRS3035RES1000mN3977000E5020000,0
14,7,CRS3035RES1000mN3977000E5021000,12
275,290,CRS3035RES1000mN3977000E5022000,220
58,95,CRS3035RES1000mN3977000E5023000,103
5,1,CRS3035RES1000mN3977000E5024000,2
5,1,CRS3035RES1000mN3977000E5025000,2
0,0,CRS3035RES1000mN3977000E5026000,0
0,0,CRS3035RES1000mN3977000E5027000,0
0,0,CRS3035RES1000mN3977000E5028000,0
0,0,CRS3035RES1000mN3977000E5029000,0
0,0,CRS3035RES1000mN3977000E5030000,0
1,0,CRS3035RES1000mN3977000E5031000,0
9,5,CRS3035RES1000mN3977000E5032000,5
0,0,CRS3035RES1000mN3977000E5033000,0
9,5,CRS3035RES1000mN3977000E5034000,4
24,21,CRS3035RES1000mN3977000E5035000,12
0,0,CRS3035RES1000mN3977000E5036000,0
2,4,CRS3035RES1000mN3977000E5037000,3
2,0,CRS3035RES1000mN3977000E5038000,0
0,0,CRS3035RES1000mN3977000E5039000,0
0,0,CRS3035RES1000mN3977000E5040000,0
4,0,CRS3035RES1000mN3977000E5041000,0
7,11,CRS3035RES1000mN3977000E5042000,5
9,3,CRS3035RES1000mN3977000E5043000,2
8,0,CRS3035RES1000mN3977000E5044000,9
9,5,CRS3035RES1000mN3977000E5045000,2
30,36,CRS3035RES1000mN3977000E5046000,41
4,19,CRS3035RES1000mN3977000E5047000,14
4,4,CRS3035RES1000mN3977000E5048000,4
4,0,CRS3035RES1000mN3977000E5049000,0
7,5,CRS3035RES1000mN3977000E5050000,10
7,6,CRS3035RES1000mN3977000E5051000,4
7,10,CRS3035RES1000mN3977000E5052000,6
3,7,CRS3035RES1000mN3977000E5053000,8
1,0,CRS3035RES1000mN3977000E5054000,0
0,0,CRS3035RES1000mN3977000E5055000,0
4,5,CRS3035RES1000mN3977000E5056000,8
3,1,CRS3035RES1000mN3977000E5057000,4
1,0,CRS3035RES1000mN3977000E5058000,0
0,0,CRS3035RES1000mN3977000E5059000,0
2,3,CRS3035RES1000mN3977000E5060000,2
22,9,CRS3035RES1000mN3977000E5061000,9
80,23,CRS3035RES1000mN3977000E5062000,27
29,66,CRS3035RES1000mN3977000E5063000,59
7,2,CRS3035RES1000mN3977000E5064000,5
3,6,CRS3035RES1000mN3977000E5065000,10
3,3,CRS3035RES1000mN3977000E5066000,4
12,1,CRS3035RES1000mN3977000E5067000,1
13,8,CRS3035RES1000mN3977000E5068000,6
7,2,CRS3035RES1000mN3977000E5069000,0
2,0,CRS3035RES1000mN3977000E5070000,0
0,0,CRS3035RES1000mN3977000E5137000,0
0,0,CRS3035RES1000mN3977000E5142000,0
3,0,CRS3035RES1000mN3977000E5168000,0
10,22,CRS3035RES1000mN3977000E5169000,20
13,27,CRS3035RES1000mN3977000E5170000,21
0,0,CRS3035RES1000mN3977000E5171000,0
9,11,CRS3035RES1000mN3977000E5172000,12
10,8,CRS3035RES1000mN3977000E5173000,9
2,6,CRS3035RES1000mN3977000E5174000,1
0,0,CRS3035RES1000mN3977000E5175000,0
0,0,CRS3035RES1000mN3977000E5176000,0
0,0,CRS3035RES1000mN3977000E5177000,0
0,0,CRS3035RES1000mN3977000E5178000,0
0,0,CRS3035RES1000mN3977000E5179000,0
1,15,CRS3035RES1000mN3977000E5180000,7
18,22,CRS3035RES1000mN3977000E5181000,19
1,0,CRS3035RES1000mN3977000E5182000,0
1,4,CRS3035RES1000mN3977000E5183000,4
2,0,CRS3035RES1000mN3977000E5184000,0
2,3,CRS3035RES1000mN3977000E5185000,1
4,6,CRS3035RES1000mN3977000E5186000,6
3,6,CRS3035RES1000mN3977000E5187000,3
1,0,CRS3035RES1000mN3977000E5188000,0
4,9,CRS3035RES1000mN3977000E5189000,10
7,3,CRS3035RES1000mN3977000E5190000,4
2,5,CRS3035RES1000mN3977000E5191000,2
0,0,CRS3035RES1000mN3977000E5192000,0
0,0,CRS3035RES1000mN3977000E5193000,0
0,0,CRS3035RES1000mN3977000E5194000,0
0,0,CRS3035RES1000mN3977000E5195000,0
0,0,CRS3035RES1000mN3977000E5196000,0
1,0,CRS3035RES1000mN3977000E5197000,0
0,0,CRS3035RES1000mN3977000E5198000,0
3,3,CRS3035RES1000mN3977000E5199000,2
6,0,CRS3035RES1000mN3977000E5200000,0
4,2,CRS3035RES1000mN3977000E5201000,1
2,0,CRS3035RES1000mN3977000E5202000,5
3,1,CRS3035RES1000mN3977000E5203000,0
1,0,CRS3035RES1000mN3977000E5204000,0
0,0,CRS3035RES1000mN3977000E5213000,0
0,0,CRS3035RES1000mN3977000E5214000,0
1,0,CRS3035RES1000mN3977000E5215000,0
1,0,CRS3035RES1000mN3977000E5216000,0
1,0,CRS3035RES1000mN3977000E5217000,0
1,1,CRS3035RES1000mN3977000E5218000,0
0,0,CRS3035RES1000mN3977000E5227000,0
0,0,CRS3035RES1000mN3977000E5228000,0
1,0,CRS3035RES1000mN3977000E5229000,0
2,4,CRS3035RES1000mN3977000E5230000,1
7,0,CRS3035RES1000mN3977000E5231000,7
5,3,CRS3035RES1000mN3977000E5232000,2
24,17,CRS3035RES1000mN3977000E5233000,13
2,0,CRS3035RES1000mN3977000E5234000,0
1,0,CRS3035RES1000mN3977000E5235000,0
2,2,CRS3035RES1000mN3977000E5236000,1
0,0,CRS3035RES1000mN3977000E5237000,0
2,1,CRS3035RES1000mN3977000E5238000,2
4,4,CRS3035RES1000mN3977000E5239000,3
2,3,CRS3035RES1000mN3977000E5240000,2
9,7,CRS3035RES1000mN3977000E5241000,4
1,0,CRS3035RES1000mN3977000E5242000,0
0,0,CRS3035RES1000mN3977000E5243000,0
0,0,CRS3035RES1000mN3977000E5244000,0
0,0,CRS3035RES1000mN3977000E5245000,0
0,0,CRS3035RES1000mN3977000E5246000,0
0,0,CRS3035RES1000mN3977000E5247000,0
0,0,CRS3035RES1000mN3977000E5248000,0
4,0,CRS3035RES1000mN3977000E5249000,1
0,0,CRS3035RES1000mN3977000E5250000,0
3,0,CRS3035RES1000mN3977000E5251000,0
4,2,CRS3035RES1000mN3977000E5252000,1
4,6,CRS3035RES1000mN3977000E5253000,1
4,2,CRS3035RES1000mN3977000E5254000,4
6,8,CRS3035RES1000mN3977000E5255000,3
1,0,CRS3035RES1000mN3977000E5256000,0
6,16,CRS3035RES1000mN3977000E5257000,13
10,2,CRS3035RES1000mN3977000E5258000,8
12,12,CRS3035RES1000mN3977000E5259000,8
11,13,CRS3035RES1000mN3977000E5260000,11
6,12,CRS3035RES1000mN3977000E5261000,5
5,6,CRS3035RES1000mN3977000E5262000,3
9,7,CRS3035RES1000mN3977000E5263000,5
2,0,CRS3035RES1000mN3977000E5264000,0
0,0,CRS3035RES1000mN3977000E5265000,0
0,0,CRS3035RES1000mN3977000E5266000,0
2,5,CRS3035RES1000mN3977000E5267000,2
3,1,CRS3035RES1000mN3977000E5268000,3
2,0,CRS3035RES1000mN3977000E5269000,0
0,0,CRS3035RES1000mN3977000E5270000,0
173,181,CRS3035RES1000mN3977000E5271000,183
2,6,CRS3035RES1000mN3977000E5272000,6
1,0,CRS3035RES1000mN3977000E5273000,0
0,0,CRS3035RES1000mN3977000E5274000,0
0,0,CRS3035RES1000mN3977000E5275000,0
2,1,CRS3035RES1000mN3977000E5276000,0
12,22,CRS3035RES1000mN3977000E5277000,19
14,17,CRS3035RES1000mN3977000E5278000,16
2,2,CRS3035RES1000mN3977000E5279000,1
2,0,CRS3035RES1000mN3977000E5280000,0
1,0,CRS3035RES1000mN3977000E5281000,0
2,2,CRS3035RES1000mN3977000E5282000,4
2,0,CRS3035RES1000mN3977000E5283000,0
1,0,CRS3035RES1000mN3977000E5284000,0
0,0,CRS3035RES1000mN3977000E5285000,0
1,6,CRS3035RES1000mN3977000E5286000,5
5,2,CRS3035RES1000mN3977000E5287000,0
6,9,CRS3035RES1000mN3977000E5288000,10
4,5,CRS3035RES1000mN3977000E5289000,3
4,16,CRS3035RES1000mN3977000E5290000,21
33,16,CRS3035RES1000mN3977000E5291000,13
35,36,CRS3035RES1000mN3977000E5292000,30
28,52,CRS3035RES1000mN3977000E5293000,103
22,33,CRS3035RES1000mN3977000E5294000,22
3,2,CRS3035RES1000mN3977000E5295000,2
5,9,CRS3035RES1000mN3977000E5296000,4
21,32,CRS3035RES1000mN3977000E5297000,22
1,17,CRS3035RES1000mN3977000E5298000,10
10,8,CRS3035RES1000mN3977000E5299000,8
8,8,CRS3035RES1000mN3977000E5300000,5
8,11,CRS3035RES1000mN3977000E5301000,6
7,9,CRS3035RES1000mN3977000E5302000,3
9,12,CRS3035RES1000mN3977000E5303000,11
12,5,CRS3035RES1000mN3977000E5304000,5
2,0,CRS3035RES1000mN3977000E5305000,0
3,5,CRS3035RES1000mN3977000E5306000,3
0,0,CRS3035RES1000mN3977000E5307000,0
3,6,CRS3035RES1000mN3977000E5308000,3
0,0,CRS3035RES1000mN3977000E5309000,0
16,0,CRS3035RES1000mN3977000E5310000,0
2,1,CRS3035RES1000mN3977000E5311000,0
0,0,CRS3035RES1000mN3977000E5312000,0
0,0,CRS3035RES1000mN3977000E5313000,0
0,0,CRS3035RES1000mN3977000E5314000,0
0,0,CRS3035RES1000mN3977000E5315000,0
2,4,CRS3035RES1000mN3977000E5316000,1
1,1,CRS3035RES1000mN3977000E5317000,0
32,24,CRS3035RES1000mN3977000E5318000,25
8,9,CRS3035RES1000mN3977000E5319000,6
3,3,CRS3035RES1000mN3977000E5320000,3
572,779,CRS3035RES1000mN3977000E5321000,723
8,29,CRS3035RES1000mN3977000E5322000,36
338,308,CRS3035RES1000mN3977000E5323000,281
255,295,CRS3035RES1000mN3977000E5324000,249
26,27,CRS3035RES1000mN3977000E5325000,33
10,8,CRS3035RES1000mN3977000E5326000,18
28,37,CRS3035RES1000mN3977000E5327000,41
20,8,CRS3035RES1000mN3977000E5328000,11
3,2,CRS3035RES1000mN3977000E5329000,2
5,7,CRS3035RES1000mN3977000E5330000,10
3,9,CRS3035RES1000mN3977000E5331000,10
14,9,CRS3035RES1000mN3977000E5332000,1
5,1,CRS3035RES1000mN3977000E5333000,0
2,4,CRS3035RES1000mN3977000E5334000,2
4,16,CRS3035RES1000mN3977000E5335000,6
5,9,CRS3035RES1000mN3977000E5336000,7
12,15,CRS3035RES1000mN3977000E5337000,16
11,0,CRS3035RES1000mN3977000E5338000,0
4,10,CRS3035RES1000mN3977000E5339000,6
8,1,CRS3035RES1000mN3977000E5340000,1
5,3,CRS3035RES1000mN3977000E5341000,1
9,19,CRS3035RES1000mN3977000E5342000,17
15,12,CRS3035RES1000mN3977000E5343000,9
8,5,CRS3035RES1000mN3977000E5344000,1
4,2,CRS3035RES1000mN3977000E5345000,2
4,3,CRS3035RES1000mN3977000E5346000,1
3,1,CRS3035RES1000mN3977000E5347000,0
2,5,CRS3035RES1000mN3977000E5348000,0
18,10,CRS3035RES1000mN3977000E5349000,6
4,14,CRS3035RES1000mN3977000E5350000,11
2,7,CRS3035RES1000mN3977000E5351000,5
15,7,CRS3035RES1000mN3977000E5352000,5
0,0,CRS3035RES1000mN3977000E5353000,0
0,0,CRS3035RES1000mN3977000E5354000,0
