"Country.Name","Covid.19.Deaths","Cardiovascular.diseases","Respiratory.diseases","Kidney.diseases","Neonatal.disorders","Meningitis","Malaria","Interpersonal.violence","HIV.AIDS","Tuberculosis","Maternal.disorders","Lower.respiratory.infections","Alcohol.use.disorders","Diarrheal.diseases","Poisoning","Nutritional.deficiencies","Alzheimer.s.disease","Parkinson.s.disease","Acute.hepatitis","Digestive.diseases","Cirrhosis.and.other.chronic.liver.diseases","Protein.energy.malnutrition","Neoplasms","Fire..heat","Drowning","Drug.use.disorders","Road.injuries","Environmental.heat.and.cold.exposure","Self.harm","Conflict.and.terrorism","Diabetes"
"Scotland",0.0104299203107212,0.322858769168955,0.0880767427844372,0.0137447264447867,0.00142302283533115,0.000418536128038572,0,0.000803589365834059,0.000368311792673944,0.000669657804861716,8.37072256077145e-05,0.0540079019620974,0.00452019018281658,0.0024609924328668,0.000251121676823143,0.000301346012187772,0.0446326926940333,0.0101955400790196,3.34828902430858e-05,0.0591810085046541,0.0204245630482823,0.000217638786580058,0.326943681778611,0.000669657804861716,0.00051898479876783,0.0084711712315007,0.00415187839014264,0.0002343802317016,0.0112335096765553,0,0.012673273957008
"Senegal",0.00488275434981958,0.190320237230406,0.0329050006550036,0.0291417070585573,0.111803165453918,0.0186140123140683,0.0802677178482535,0.00222701234979576,0.0190903785920995,0.0444449737403089,0.0210434803320273,0.0808989031666448,0.00105991496861937,0.0793149852921912,0.00258428705831914,0.00506139170408127,0.0148388095606712,0.00397765842156034,0.0012742797937334,0.0520906525027093,0.0281651561885934,0.00471602615250866,0.0977860877228501,0.00337029141707059,0.00300110755159642,0.000238183139015589,0.0217103931212709,0.000786004358751444,0.0134097107265777,2.38183139015589e-05,0.0309518989150758
"Serbia",0.0271194926568758,0.53211782376502,0.0322513351134846,0.0210030040053405,0.00143524699599466,0.000225300400534045,0,0.00169392523364486,0.000400534045393858,0.00106809078771696,5.8411214953271e-05,0.0131091455273698,0.00313751668891856,0.000342122830440587,0.000292056074766355,0.000166889185580774,0.0214202269692924,0.00700934579439252,3.33778371161549e-05,0.0354222296395194,0.0116905874499332,9.17890520694259e-05,0.237349799732977,0.000859479305740988,0.000834445927903872,0.000600801068090788,0.00608311081441923,0.000417222963951936,0.0128087449933244,0,0.0309579439252336
"Singapore",0.00129181700743908,0.303354269677937,0.0334090605372177,0.0337654238496147,0.00133636242148871,0.000222727070248118,0,0.00111363535124059,0.00160363490578645,0.00258363401487817,8.90908280992472e-05,0.154617132166243,0.000579090382645107,0.00160363490578645,0.000133636242148871,8.90908280992472e-05,0.065793576551294,0.0105572631297608,4.45454140496236e-05,0.0263708851173772,0.0112699897545548,4.45454140496236e-05,0.311862443761415,0.000579090382645107,0.000757272038843601,0.000712726624793977,0.00748362956033676,8.90908280992472e-05,0.0206690721190253,0,0.00797362911488262
"Slovakia",0.0397892056306147,0.473862912923534,0.0202836528259178,0.0134045412746693,0.00201598641861781,0.000353681827827686,0,0.00208672278418335,7.07363655655372e-05,0.000548206833132914,5.30522741741529e-05,0.032715569074061,0.00385513192332178,0.000318313645044918,0.000442102284784608,0.000176840913913843,0.0346431350357219,0.00641932517507251,3.53681827827686e-05,0.0528577491688477,0.029956850817005,0.000141472731131074,0.245826554431633,0.00109641366626583,0.00224587960670581,0.000318313645044918,0.0075511070241211,0.00194525005305227,0.0122904435170121,0,0.0146954799462404
"Slovenia",0.118882642611235,0.339782978167081,0.0278467773565172,0.011374035821676,0.000653680219636554,0.000261472087854622,0,0.000827994944872968,8.71573626182072e-05,0.000566522857018347,4.35786813091036e-05,0.0302000261472088,0.00910794439360265,0.000261472087854622,0.000261472087854622,8.71573626182072e-05,0.0582646969102715,0.00897720834967534,4.35786813091036e-05,0.0489824377914324,0.0247962696648799,4.35786813091036e-05,0.27611452477448,0.000479365494400139,0.000871573626182072,0.0012202030766549,0.00592670065803809,0.00061010153832745,0.0178672593367325,0,0.01555758922735
"Solomon Islands",0.000343229792345976,0.392140037755277,0.0595503689720268,0.0152737257593959,0.0192208683713746,0.00291745323494079,0.0149304959670499,0.00583490646988159,0.0070362107430925,0.00755105543161146,0.0101252788742063,0.0822035352668612,0.00223099365024884,0.0408443452891711,0.00377552771580573,0.00446198730049768,0.00377552771580573,0.00326068302728677,0.00171614896172988,0.0329500600652137,0.0228247811910074,0.0042903724043247,0.111549682512442,0.00343229792345976,0.0209370173331045,0.000686459584691951,0.0267719238029861,0.000514844688518963,0.0247125450489102,0,0.0741376351467307
"Somalia",0.000785607667530835,0.111924920079528,0.0241241985291007,0.0113490092278685,0.119200855708044,0.0282335309438774,0.023562186890021,0.0155792043607269,0.0192655172622177,0.122198251116469,0.0184073919638379,0.125401113145634,0.000864168434283919,0.101029146044465,0.00373465798872351,0.0460849544045396,0.00305782676746617,0.000852082162475752,0.0058437124192486,0.0363675918707736,0.0229034850764759,0.0451784840189271,0.0483027852813382,0.00375278739643576,0.00531795959559335,0.000138992125793917,0.0210059404025937,0.00150474084011675,0.00800715507291043,0.0101887271342845,0.0158330160686984
"South Africa",0.0540744429136217,0.154735608601893,0.0333708967293638,0.0231239517191805,0.0320811369354259,0.00415755660716425,0.000868575536120762,0.0357950461243561,0.269279007427818,0.0370361357373907,0.00258139151791063,0.0541755271354978,0.00108946328022044,0.0252710554690308,0.000956556247753684,0.00393292500299509,0.0123603540194082,0.00243350904516593,0.000232119324308135,0.0250014975440278,0.0109021205223434,0.00381312148077153,0.102587381694022,0.00407893554570504,0.00282848628249671,0.000215271953995447,0.036014061938421,0.000788082544626812,0.0147208577932191,7.11333413202348e-05,0.0514237899844255
"South Korea",0.00299056163509434,0.245978456527329,0.0492268033054913,0.0253308824696579,0.00171750938915715,0.000244451428770981,6.34938776028521e-06,0.00236832163458638,0.00043810775545968,0.0100129844979698,0.000120638367445419,0.0496363388160297,0.00316516979850218,0.00314612163522132,0.000673035102590233,0.00100955265388535,0.0585762767825112,0.0118416081729319,8.57167347638504e-05,0.0551920531062792,0.0328771298227568,0.000387312653377398,0.330726909657736,0.00176830449123943,0.00219371347117854,0.00037778857173697,0.0218482432831414,0.000955582857922925,0.0462711633030785,0,0.0408329126863942
"South Sudan",0.000928778876914685,0.10487830048208,0.0196222965900547,0.0137547728914508,0.131724432781472,0.0290132830121921,0.0753195441612242,0.0128849641019593,0.064734413468768,0.0646754433813448,0.00992171720894576,0.113723813595554,0.000796096180212587,0.10169391576123,0.00244725862806092,0.0321386976456193,0.00672258996623962,0.0014300246200115,0.00281582167445563,0.0399964617947546,0.0251654848078312,0.0315342542495319,0.061034040482965,0.00381831316064926,0.00343500759239876,0.000147425218557887,0.0146098391590866,0.00107620409547257,0.00617711665757544,0.00692898527222067,0.0168507024811664
"Spain",0.109841127169566,0.284110772368703,0.0789934813092694,0.03164276624109,0.0010435954997915,0.000334901247345097,0,0.000723818824907146,0.00146708352869239,0.000816726912880302,3.24097981301707e-05,0.0306467051118894,0.000926920226522882,0.00262087234212647,0.000233350546537229,0.00100902504845265,0.0631083589190684,0.0132599287416572,3.02491449214927e-05,0.0501530822798348,0.0177562480689162,0.00065251726902077,0.271885796514002,0.000516396116874053,0.00091827761368817,0.00157295553591762,0.00555287874630258,0.000127478539312005,0.00812189541142078,2.16065320867805e-06,0.021898220269952
"Sri Lanka",0.00157798109457266,0.353353968470724,0.103152927610117,0.0421806484895383,0.00814025824267529,0.00225317492830807,0,0.00582639173380673,0.000288285007662312,0.00662296872866312,0.000788990547286328,0.0356487171317159,0.00301940613288422,0.007730590073892,0.000485532644483894,0.00123659095391992,0.031415479387622,0.0065091720151122,0.000174488294111399,0.0405874944998255,0.0331451894335958,0.001122794240369,0.142048644301819,0.00275388046793209,0.00704022334501646,0.00101658397438815,0.0251035550093313,0.000371735930932981,0.0335700304975192,0.00213937821475716,0.100694918597418
"Sudan",0.0079472062971324,0.402616947904655,0.0389294008737596,0.0257363887851277,0.11594909023977,0.0035838219132845,0.0126516492618518,0.00338893129564365,0.027907253720516,0.00600912737725951,0.0130630850102047,0.0380361522095724,0.000541362826780136,0.0364445454988388,0.00331314049989443,0.00430383447290208,0.0152393635738608,0.00384367607013897,0.00586295941402888,0.0341816488828978,0.0221958758979856,0.00392488049415599,0.0925730433794033,0.00600912737725951,0.00679951710435851,0.00205717874176452,0.0397847541400722,0.00031940406780028,0.010984251755369,0.000546776455047938,0.0152556044586642
"Suriname",0.0288258729786735,0.333489571127256,0.0274197328333724,0.0614014530114835,0.0307007265057417,0.00164049683618467,0,0.0114834778532927,0.0234356690883525,0.00234356690883525,0.00257792359971877,0.0382001406140145,0.0037497070541364,0.00890555425357394,0.000468713381767049,0.00351535036325287,0.0255448793063042,0.00585891727208812,0.000234356690883525,0.0588235294117647,0.0297632997422076,0.00304663698148582,0.167799390672604,0.0028122802906023,0.00656198734473869,0.000703070072650574,0.0239043824701195,0.000234356690883525,0.0339817201781111,0,0.0625732364659011
"Sweden",0.0889665929271202,0.367885577971925,0.0456505561049208,0.0203786202889095,0.0012743009185161,0.000316026627791993,0,0.00122332888177546,0.000203888146962576,0.000805358180502177,3.05832220443864e-05,0.0290132833127746,0.00371076427471889,0.00756425025231158,0.000336415442488251,0.00129468973321236,0.0574658742214021,0.0128245644439461,3.05832220443864e-05,0.0328871581050636,0.0108978214551497,0.00109080158624978,0.269947906578451,0.000907302253983465,0.00094807988337598,0.00494428756384248,0.0037515419041114,0.0006014700335396,0.0139561436595883,0,0.0210922288032785
"Switzerland",0.107718370942604,0.324849224097039,0.041661584332859,0.0300603103611845,0.00200582774276614,0.000365928034153283,0,0.000731856068306566,0.000501456935691536,0.000528562715999187,5.42115606153012e-05,0.026373924239344,0.00375415057260961,0.00341532831876398,0.000135528901538253,0.0012875245646134,0.0696347496103544,0.0131056447787491,5.42115606153012e-05,0.0402791895371688,0.0144338280138239,0.00103001965169072,0.274418919834655,0.000528562715999187,0.000704750287998916,0.00287321271261096,0.00458087687199295,0.000149081791692078,0.0158704343701294,0,0.0188927288744325
"Syria",0.00857532411615558,0.546356982251351,0.0388580586518682,0.0318255752762761,0.0129885662345118,0.00255944122853179,0,0.00358800172224083,0.000167440080371239,0.00095680045926422,0.000598000287040138,0.0273166531119935,0.000729560350188968,0.00139932067167392,0.000885040424819404,0.00110032052815385,0.019040329139358,0.0051906424915084,0.000143520068889633,0.031048174903124,0.0242070516193848,0.000777400373152179,0.105056690427211,0.00175812084389801,0.00163852078648998,0.00182988087834282,0.022735970913266,0.000263120126297661,0.00382720183705688,0.082524039611539,0.0220542505860403
"Taiwan",3.83290715056207e-05,0.224832857870327,0.0545860734056475,0.0451625973969085,0.00182884426898247,0.00057493607258431,0,0.00187812450377541,0.000936324461065877,0.00495540138751239,0.000104036051229542,0.0715494253377065,0.00227236638211894,0.000717301195319473,0.000427095368205488,0.000689923287101172,0.0479387172902442,0.0112249423695032,5.4755816436601e-05,0.0643709378028681,0.0399005634373511,0.000635167470664571,0.311850801351374,0.000788483756687054,0.00278159547497933,0.00283635129141593,0.0213821463184927,0.000136889541091502,0.0235395254860948,0,0.0620054865328069
"Tajikistan",0.00191660632906001,0.465437199199284,0.035542399591124,0.00862472848077005,0.0579241023893692,0.00266195323480557,0,0.00498317645555603,0.00127773755270667,0.0158226500276843,0.00117125942331445,0.0698283572554197,0.00313045700413135,0.0174624132203245,0.000873120661016227,0.000532390646961114,0.00949784914178628,0.00462115081562247,0.00151198943736956,0.0565824779590272,0.0465948294220367,4.25912517568891e-05,0.11431491971549,0.00551556710251714,0.0132245836705141,0.00051109502108267,0.0150134162443034,0.000255547510541335,0.00988117040759828,0,0.0352442608288258
"Tanzania",6.40421580377483e-05,0.166171102348517,0.021350435639156,0.0190052728043451,0.120746914540315,0.0114818440481963,0.051886346516869,0.0105578071965088,0.0827211207987582,0.0615109679819706,0.016791243912183,0.100607180650729,0.00106736930062914,0.0480072215157254,0.00311061910469063,0.0210027782098082,0.0111128392328359,0.00229941843621249,0.00194261212714503,0.0442866770963895,0.0260651583213635,0.0201671805287443,0.0958101180510447,0.00365345263472488,0.00387302574799716,0.000588577928632639,0.0177610251624689,0.000738009630720718,0.00985334345809356,5.79429048912961e-05,0.0257083520122961
"Thailand",0.000129926910956757,0.238879906287638,0.0493412911847684,0.0566027618749072,0.0034894656085529,0.00213863820098662,2.06233191994852e-06,0.00832150929699229,0.0355030440019138,0.0160346306775998,0.000581577601425484,0.0640085957994423,0.00130751843724736,0.0128091435548003,0.000319661447592021,0.00204583326458894,0.0444494398706505,0.00841843889722988,0.000398030060550065,0.0673042022075201,0.0404278926267509,0.00192621801323192,0.238290079358532,0.00141682202900464,0.00931967794624738,0.00100229331309498,0.0403000280477141,9.07426044777351e-05,0.0146569929550742,0.000123739915196911,0.0403598356733926
"Timor",0.0160653147221491,0.323808269686595,0.067948380300237,0.0306821174611535,0.0690018435607058,0.00408217013431657,0,0.00487226757966816,0.0313405319989465,0.0393731893600211,0.00816434026863313,0.0791414274427179,0.000921780352910192,0.0309454832762707,0.000526731630234396,0.00855938899130893,0.0134316565709771,0.00408217013431657,0.000790097445351593,0.0567553331577561,0.0276534105873058,0.00763760863839874,0.108506715828285,0.00171187779826179,0.00908612062154332,0.000263365815117198,0.0209375823018172,0.000263365815117198,0.00829602317619173,0,0.0251514353436924
"Togo",0.00135132449673099,0.166153295840703,0.0264700622006717,0.0199519087458516,0.0897835893563323,0.0124202619184833,0.108026470062201,0.0111086822598915,0.0685201009518889,0.0422090181037738,0.0109497029073349,0.0865642574670615,0.00105323821068739,0.116213906718865,0.00206673158323563,0.00470976331948888,0.00794896762782933,0.00220583851672264,0.00170902803998331,0.0463027364321059,0.0252777170564973,0.00437193219530613,0.076151109874605,0.00304048011764472,0.00292124560322728,0.00035770354325232,0.0288746249080901,0.000755151924643787,0.0117445996701178,0,0.0207865503467737
"Tonga",0.00773993808049536,0.275541795665635,0.065015479876161,0.0495356037151703,0.0185758513931889,0.00773993808049536,0,0.00309597523219814,0.00309597523219814,0.00773993808049536,0.00309597523219814,0.0526315789473684,0.00154798761609907,0.00464396284829721,0.00154798761609907,0.00619195046439629,0.0278637770897833,0.00773993808049536,0.00619195046439629,0.0572755417956656,0.0294117647058824,0.00464396284829721,0.196594427244582,0.00464396284829721,0.00773993808049536,0,0.0154798761609907,0,0.00773993808049536,0,0.126934984520124
"Trinidad and Tobago",0.0111179199859932,0.351571391053138,0.0237240654819224,0.0541013744200298,0.010942834631883,0.000962969447605708,0,0.0276634859494003,0.0180337914733433,0.00175085354110129,0.00061279873938545,0.0239866935130876,0.00280136566576206,0.00218856692637661,0.000175085354110129,0.00227610960343167,0.0293267968134466,0.0063906154250197,8.75426770550643e-05,0.0407073448306049,0.0164580232863521,0.00218856692637661,0.176573579620065,0.00183839621815635,0.00323907905103738,0.000875426770550643,0.016282937932242,8.75426770550643e-05,0.013569114943535,0,0.160465727041933
"Tunisia",0.0670665135338239,0.496363094984899,0.0375600833723255,0.0373473988685184,0.0126759964269003,0.00120521218823996,0,0.00110595941979667,0.00209848710422959,0.00171565499737689,0.00077984318062586,0.0260609411998242,0.000482084875295986,0.00171565499737689,0.00120521218823996,0.000411190040693635,0.0361138287464375,0.00687679895642803,0.00123357012208091,0.0308392530520226,0.0193826477802827,0.000311937272250344,0.143349355565953,0.00299176202021921,0.00181490776582018,0.00224027677343429,0.0350645851943227,0.000113431735363761,0.00581337643739277,0.000212684503807053,0.0258482566960171
"Turkey",0.0458533510141084,0.384041651268451,0.0716962674724463,0.0417230060216082,0.0150931501489098,0.000763026890719767,0,0.00348905458576987,0.000491293667528967,0.00181083019934349,0.000617377883089498,0.0323210364992065,0.000521727788526336,0.00159126975500533,0.00098476120084346,0.00226734201430404,0.0428708071563662,0.00834329688485033,0.000282602552118432,0.0306862894284907,0.0159757396578335,0.00149561966044216,0.227855916175735,0.000910849764135562,0.00150866285515532,0.000749983696006609,0.0168452859720441,9.56500945631617e-05,0.00561944305558575,0.000671724527727658,0.0428229821090846
"Turkmenistan",NA,0.531486584481508,0.0128208846990573,0.0206526468455402,0.0322842639593909,0.00150833937635968,0,0.00620739666424946,0.00304568527918782,0.012675852066715,0.00159535895576505,0.0372443799854967,0.00522117476432197,0.00217548948513416,0.00107324147933285,0.000319071791153009,0.016881798404641,0.00313270485859318,0.00124728063814358,0.0797389412617839,0.0690645395213923,0.000174039158810732,0.105467730239304,0.00336475707034083,0.00374184191443075,0.00191443074691806,0.00823785351704133,0.00394488759970993,0.0127628716461204,0,0.0220159535895577
"Tuvalu",0.0280373831775701,0.392523364485981,0.0654205607476635,0.0467289719626168,0.00934579439252336,0,0,0.00934579439252336,0.00934579439252336,0.00934579439252336,0,0.0467289719626168,0,0.00934579439252336,0,0,0.0186915887850467,0.00934579439252336,0,0.0373831775700935,0.0186915887850467,0,0.130841121495327,0,0.00934579439252336,0,0.0280373831775701,0,0.0186915887850467,0,0.102803738317757
"Uganda",0.00118849536486808,0.126245117078006,0.024577187167838,0.0151858313412955,0.138829713281099,0.0176749442752645,0.101300169080284,0.0106650640666275,0.0931152481712868,0.0622771571190872,0.00951244780711393,0.0739872001291648,0.00117055581219082,0.0491319498948294,0.00244426405227586,0.0176570047225872,0.00831498266590723,0.00187019836660373,0.00174910638603226,0.0410591511900651,0.0232720847105677,0.0171502123594548,0.0970888590892986,0.00276269111229712,0.00336815101515444,0.000206304855788421,0.024949432885891,0.000681703001735652,0.00971875266290235,0.000273578178328123,0.0225724421561548
"Ukraine",0.0268886149810962,0.621654486070129,0.0168508627403783,0.00367977135616175,0.00180530136082372,0.000551965703424262,0,0.00730282443202176,0.00918974478157237,0.0055929757868278,0.000112053187913196,0.0120823770769612,0.0106741036782496,0.000114819933293769,0.00212901057035073,0.000192288803949806,0.0226458109399879,0.00496077446736693,9.96028337006188e-05,0.0418331901542599,0.0278625093550578,9.26859702491869e-05,0.137255471584833,0.00304065317324945,0.00475326856382397,0.00204324146355297,0.00965594137819888,0.00378075756255265,0.0189383721300204,0.000314025600695006,0.00390249435929786
"United Arab Emirates",0.0241210726867496,0.30990725429578,0.0639154504277806,0.0515134085843698,0.00298367963189302,0.00194118915809907,0,0.00312747142138184,0.00575167157955281,0.0042778057372924,0.000431375368466461,0.0215328204759508,0.00273204400028758,0.0021568768423323,0.00150981378963261,0.000251635631605435,0.0049608167373643,0.00323531526349845,0.00248040836868215,0.0263857933711985,0.0181896613703358,0.000107843842116615,0.196743115968078,0.00683011000071896,0.00625494284276368,0.0289380976346251,0.137788482277662,0.000431375368466461,0.0238694370551441,0,0.0476310302681717
"United Kingdom",0.11106852457102,0.281639595101816,0.0776723594556841,0.0116420953975096,0.00222181964633542,0.000396753508274182,0,0.000507545053980935,0.000348843650671262,0.000583901389535589,5.98873220036501e-05,0.0626975345886714,0.00263803653426079,0.00212450274807949,0.000202119711762319,0.000238052104964509,0.0485461603992089,0.0118367291940214,3.29380271020076e-05,0.049728935008781,0.0150182431754654,0.000176667599910768,0.293446380634836,0.00057342110818495,0.000449154915027376,0.00397352381494219,0.00403640550304602,0.00019163943041168,0.00841117437541266,2.99436610018251e-06,0.0095340616629811
"United States",0.110996996682458,0.300254922922585,0.0705555400499309,0.0335404431814155,0.00344768435342747,0.00035938205103037,0,0.00555348755819967,0.00221179895804293,0.000306697771298169,0.000310460934136183,0.0256901719044144,0.00440415490808945,0.00367755088344952,0.000479176068040493,0.00190980514029228,0.0451325527070155,0.01010126984794,4.10811943149899e-05,0.0405615642464408,0.0211006812265528,0.00179063831708849,0.242691075377092,0.00113396640185499,0.00113365280495182,0.0206086476854824,0.0129709951088291,0.000432136532565314,0.0142213059617594,9.72150399820372e-06,0.0243724377173031
"Uruguay",0.00597338285360569,0.30959455277004,0.0666976168368926,0.0306097183534509,0.00458062519343856,0.000433302383163107,0,0.00656143608789848,0.00547818012999072,0.00173320953265243,0.000309501702259362,0.0493655215103683,0.00343546889507892,0.00510677808727948,0.00049520272361498,0.00414732281027546,0.0463324048282266,0.0108016094088517,3.09501702259362e-05,0.0478489631692974,0.014577530176416,0.00321881770349737,0.312101516558341,0.00207366140513773,0.00219746208604147,0.000464252553389044,0.0173320953265243,0.000185701021355617,0.0206128133704735,0,0.0277004023522129
"Uzbekistan",0.00294178241350728,0.514543616475898,0.0183837444961359,0.0190257621564127,0.0251872152244427,0.000838455899615269,0,0.00466660597843012,0.00280283829299961,0.0117144267117676,0.00109238825778446,0.0516824216522851,0.000747423544799896,0.000771379427646047,0.00176315297747668,0.000196438239338434,0.00536132658096849,0.00260640005366118,0.000622852953999914,0.071958680893267,0.062486524815899,4.3120589123071e-05,0.107025302203462,0.00327716477335339,0.00765150898106048,0.00090074119501526,0.0236157093097352,0.000852829429322959,0.0181729327270898,0,0.0390672537455023
"Venezuela",0.00564832332538181,0.337309094897316,0.0387266595377149,0.0570590332044638,0.0183049546214801,0.00139288749965726,0.00365770063886375,0.0600148062844452,0.0101450467494722,0.00452962627841299,0.00272545309972307,0.0304625592936854,0.00103095610210852,0.00777604123824408,0.000449672342409037,0.00302706259768035,0.0346192865564421,0.00613638233116723,0.000115159990129144,0.047166241671465,0.025730032080283,0.00288996737133613,0.190677524608593,0.00107482657453867,0.00287351594417482,0.000493542814839187,0.0340380027967426,6.03218995914562e-05,0.0126675989142058,0,0.0591977187354336
"Vietnam",5.6516515740657e-05,0.387801798194055,0.0585010528219504,0.0346930668768005,0.0104442521088734,0.00120622392166488,9.52706979628218e-05,0.00204589786981178,0.0103328338349847,0.0301652865871775,0.000377853276666107,0.0344670008138378,0.0016147575925902,0.00269987469481081,0.00150979834907184,0.00154047874333105,0.0314231827518053,0.00687725258684166,0.0010883466174058,0.0505516011936288,0.0381680252160546,0.000153401971296069,0.181763573652323,0.000981772616294842,0.00984679179961504,0.00189895492888608,0.0390012401338311,0.000132410122592396,0.0131021431062769,0,0.0474593404038186
"Wales",0.0153883144986776,0.31615171916326,0.0869199326761241,0.0128035585477278,0.00171315220004809,0.000420774224573215,0,0.000540995431594133,0.000360663621062755,0.000601106035104592,6.01106035104592e-05,0.0778732868478,0.00270497715797067,0.00228420293339745,0.000240442414041837,0.000300553017552296,0.0507032940610724,0.0120221207020918,3.00553017552296e-05,0.0540394325559029,0.0174621303197884,0.000210387112286607,0.317654484251022,0.000601106035104592,0.000450829526328444,0.00519956720365472,0.00390718922817985,0.000240442414041837,0.00931714354412118,0,0.00979802837220486
"Yemen",0.00376301633519222,0.343927355278093,0.035397029067759,0.0165079208409416,0.117097665696096,0.0029548931550116,0.031393426442284,0.00505848097517643,0.00214060109559295,0.00634777673592262,0.0105179391008242,0.038796081527908,0.000505848097517643,0.0408009672802645,0.00277599565710902,0.00623056803040024,0.0106783299610127,0.00254774712530228,0.00322632384148448,0.0300856240438237,0.0171864975571238,0.00580491536297685,0.0782275576173321,0.00517568968069881,0.00520036519765089,0.00161007748112323,0.0722807580318808,0.000265261807234862,0.00962345161131126,0.0826753195479445,0.0111965158170064
"Zambia",0.00323955244337013,0.150821932600696,0.0198360288070971,0.0160399378670454,0.0818277721016389,0.0171530148604085,0.0396803641589208,0.0134233762781696,0.18722951813734,0.0586109795908196,0.00667846196017842,0.0680306013107728,0.00113799662754284,0.0600064791048867,0.00256672232051633,0.0157741284357946,0.00633789362638823,0.00168622857949779,0.00218462126309319,0.05422512397518,0.0381519599292282,0.0151843637602067,0.0813127663285903,0.00270793358086837,0.00298204955684584,0.000498392683595405,0.0189804547002583,0.000697749757033567,0.0116125495277729,8.30654472659008e-06,0.0213727395815163
"Zimbabwe",0.00299393909889735,0.144504215044341,0.0234565797694099,0.0185964997687608,0.069850465318177,0.0117648013371305,0.0167790408035765,0.0116349828396174,0.168131181591737,0.0849094110297041,0.0104990709863772,0.104641822651705,0.000430023773012357,0.0376067959983448,0.00328603071830197,0.0233997841767479,0.00658828874879309,0.00188236821394088,0.0011034572288619,0.0360002920916194,0.0167546998352928,0.0231644881500053,0.100227993736258,0.00537124033460718,0.00670999359021169,0.00103043432401074,0.0207222776655389,0.000300205275499193,0.0194971155952584,8.92502170403005e-05,0.0280732500872218
