"x","y","arv06","arv11","arv18"
5055000,3956000,0,0,0
5167000,3956000,0,0,1
5168000,3956000,21,9,7
5169000,3956000,0,0,3
5170000,3956000,0,0,0
5171000,3956000,0,0,0
5172000,3956000,0,0,0
5173000,3956000,0,0,0
5174000,3956000,0,0,0
5273000,3956000,0,12,10
5274000,3956000,27,7,14
5275000,3956000,0,0,4
5276000,3956000,0,0,4
5277000,3956000,0,0,0
5278000,3956000,0,0,1
5279000,3956000,2,0,3
5280000,3956000,3,4,2
5281000,3956000,1,0,3
5282000,3956000,0,0,2
5283000,3956000,1,0,3
5284000,3956000,0,0,1
5285000,3956000,7,5,3
5286000,3956000,3,3,4
5287000,3956000,0,0,0
5288000,3956000,0,0,0
5289000,3956000,2,2,7
5290000,3956000,0,0,2
5291000,3956000,0,0,0
5292000,3956000,0,0,1
5293000,3956000,0,0,0
5294000,3956000,0,0,0
5295000,3956000,0,0,1
5296000,3956000,0,0,0
5297000,3956000,5,3,3
5298000,3956000,1,0,0
5299000,3956000,0,0,0
5300000,3956000,0,0,0
5301000,3956000,0,0,1
5302000,3956000,0,0,0
5303000,3956000,1,0,2
5304000,3956000,0,0,3
5305000,3956000,6,5,7
5306000,3956000,37,27,28
5307000,3956000,7,7,5
5308000,3956000,14,7,8
5309000,3956000,10,7,3
5310000,3956000,0,0,0
5311000,3956000,0,0,0
5312000,3956000,0,0,1
5313000,3956000,0,0,0
5314000,3956000,5,2,5
5315000,3956000,0,0,3
5316000,3956000,1,0,1
5317000,3956000,23,23,19
5318000,3956000,5,3,8
5319000,3956000,4,3,1
5320000,3956000,0,0,2
5321000,3956000,0,0,0
5322000,3956000,0,0,0
5323000,3956000,0,0,0
5324000,3956000,0,0,0
5325000,3956000,0,0,1
5326000,3956000,8,12,33
5327000,3956000,7,10,5
5328000,3956000,2,1,5
5329000,3956000,5,4,3
5330000,3956000,3,2,13
5331000,3956000,8,9,3
5332000,3956000,3,5,7
5333000,3956000,8,6,4
5334000,3956000,1,2,5
5335000,3956000,2,2,0
5336000,3956000,0,0,2
5337000,3956000,9,5,3
5338000,3956000,1,2,2
5339000,3956000,6,5,2
5340000,3956000,54,55,55
5341000,3956000,1,0,1
5342000,3956000,3,2,3
5343000,3956000,7,5,2
5344000,3956000,0,0,1
5345000,3956000,5,4,8
5346000,3956000,0,1,3
5347000,3956000,0,0,0
5027000,3957000,0,0,0
5028000,3957000,0,0,0
5029000,3957000,0,0,3
5030000,3957000,1,1,5
5031000,3957000,0,0,4
5032000,3957000,12,10,8
5033000,3957000,7,5,7
5034000,3957000,7,9,12
5035000,3957000,23,14,4
5036000,3957000,0,0,3
5037000,3957000,0,0,0
5038000,3957000,235,207,274
5039000,3957000,229,200,187
5052000,3957000,1,0,2
5053000,3957000,0,0,1
5054000,3957000,0,0,0
5055000,3957000,0,0,0
5056000,3957000,0,0,0
5167000,3957000,3,2,2
5168000,3957000,8,12,6
5169000,3957000,4,5,7
5170000,3957000,7,2,2
5171000,3957000,0,0,0
5172000,3957000,0,0,0
5173000,3957000,0,0,0
5174000,3957000,0,0,0
5175000,3957000,0,0,0
5273000,3957000,2,13,3
5274000,3957000,9,11,1
5275000,3957000,1,7,2
5276000,3957000,1,3,3
5277000,3957000,0,1,2
5278000,3957000,0,0,3
5279000,3957000,1,1,3
5280000,3957000,0,0,3
5281000,3957000,0,0,8
5282000,3957000,20,21,19
5283000,3957000,4,3,1
5284000,3957000,2,0,3
5285000,3957000,0,0,3
5286000,3957000,3,1,4
5287000,3957000,0,0,1
5288000,3957000,0,0,0
5289000,3957000,1,2,0
5290000,3957000,6,4,1
5291000,3957000,0,0,0
5292000,3957000,0,0,3
5293000,3957000,1,2,3
5294000,3957000,0,0,0
5295000,3957000,0,0,0
5296000,3957000,0,0,0
5297000,3957000,2,0,3
5298000,3957000,0,0,0
5299000,3957000,0,0,0
5300000,3957000,0,0,0
5301000,3957000,0,0,0
5302000,3957000,0,0,0
5303000,3957000,0,0,0
5304000,3957000,0,0,0
5305000,3957000,11,9,5
5306000,3957000,13,11,7
5307000,3957000,0,0,1
5308000,3957000,20,10,8
5309000,3957000,8,9,11
5310000,3957000,7,11,7
5311000,3957000,0,0,0
5312000,3957000,0,0,1
5313000,3957000,0,3,1
5314000,3957000,6,8,6
5315000,3957000,0,0,11
5316000,3957000,3,5,5
5317000,3957000,11,5,6
5318000,3957000,2,0,0
5319000,3957000,1,0,0
5320000,3957000,0,0,0
5321000,3957000,0,0,0
5322000,3957000,0,0,0
5323000,3957000,0,0,0
5324000,3957000,0,0,0
5325000,3957000,6,5,5
5326000,3957000,3,4,3
5327000,3957000,6,8,3
5328000,3957000,1,0,4
5329000,3957000,2,0,3
5330000,3957000,1,0,2
5331000,3957000,7,12,9
5332000,3957000,4,6,6
5333000,3957000,9,5,6
5334000,3957000,0,0,5
5335000,3957000,0,0,2
5336000,3957000,0,0,0
5337000,3957000,0,0,1
5338000,3957000,0,0,1
5339000,3957000,2,1,3
5340000,3957000,149,139,124
5341000,3957000,11,17,20
5342000,3957000,5,3,6
5343000,3957000,4,2,3
5344000,3957000,1,0,2
5345000,3957000,3,2,2
5346000,3957000,0,0,1
5347000,3957000,4,2,2
5027000,3958000,1,0,3
5028000,3958000,5,1,4
5029000,3958000,27,17,37
5030000,3958000,11,7,11
5031000,3958000,19,19,7
5032000,3958000,7,6,12
5033000,3958000,1,1,9
5034000,3958000,7,9,4
5035000,3958000,28,32,50
5036000,3958000,5,5,5
5037000,3958000,7,3,0
5038000,3958000,17,20,25
5039000,3958000,24,17,30
5052000,3958000,1,0,3
5053000,3958000,0,0,0
5054000,3958000,0,0,2
5055000,3958000,0,0,1
5056000,3958000,0,0,0
5057000,3958000,0,0,0
5167000,3958000,2,0,8
5168000,3958000,12,10,17
5169000,3958000,0,0,2
5170000,3958000,0,0,1
5171000,3958000,0,0,0
5172000,3958000,0,0,0
5173000,3958000,0,0,0
5174000,3958000,0,0,0
5175000,3958000,0,0,0
5266000,3958000,604,390,552
5267000,3958000,15,5,6
5268000,3958000,130,102,71
5269000,3958000,131,123,134
5270000,3958000,1,1,1
5271000,3958000,42,44,29
5272000,3958000,3,5,9
5273000,3958000,3,4,8
5274000,3958000,1,3,5
5275000,3958000,1,2,1
5276000,3958000,18,16,5
5277000,3958000,3,3,5
5278000,3958000,1,1,1
5279000,3958000,0,0,1
5280000,3958000,0,0,1
5281000,3958000,4,6,4
5282000,3958000,3,3,3
5283000,3958000,5,4,2
5284000,3958000,1,0,3
5285000,3958000,0,0,3
5286000,3958000,0,0,3
5287000,3958000,9,3,2
5288000,3958000,0,1,0
5289000,3958000,0,0,0
5290000,3958000,0,0,1
5291000,3958000,0,0,2
5292000,3958000,0,0,3
5293000,3958000,6,5,4
5294000,3958000,0,0,0
5295000,3958000,3,2,1
5296000,3958000,1,0,2
5297000,3958000,0,0,2
5298000,3958000,0,0,0
5299000,3958000,0,0,2
5300000,3958000,11,10,4
5301000,3958000,0,0,0
5302000,3958000,0,0,0
5303000,3958000,0,0,0
5304000,3958000,0,0,0
5305000,3958000,0,4,5
5306000,3958000,14,15,7
5307000,3958000,2,1,3
5308000,3958000,13,11,8
5309000,3958000,14,6,12
5310000,3958000,4,3,3
5311000,3958000,4,4,2
5312000,3958000,2,1,3
5313000,3958000,5,6,0
5314000,3958000,4,3,7
5315000,3958000,15,15,7
5316000,3958000,10,10,15
5317000,3958000,8,1,3
5318000,3958000,0,0,0
5319000,3958000,2,1,3
5320000,3958000,0,0,0
5321000,3958000,0,0,0
5322000,3958000,0,0,0
5323000,3958000,1,0,0
5324000,3958000,0,0,3
5325000,3958000,7,4,4
5326000,3958000,4,2,3
5327000,3958000,2,1,3
5328000,3958000,3,0,2
5329000,3958000,0,0,1
5330000,3958000,6,8,12
5331000,3958000,98,55,104
5332000,3958000,16,15,22
5333000,3958000,1,1,5
5334000,3958000,5,3,3
5335000,3958000,4,2,3
5336000,3958000,0,0,1
5337000,3958000,0,0,1
5338000,3958000,1,0,1
5339000,3958000,0,0,0
5340000,3958000,0,0,0
5341000,3958000,1,2,1
5342000,3958000,17,13,7
5343000,3958000,0,0,3
5344000,3958000,1,0,1
5345000,3958000,2,1,1
5346000,3958000,0,0,2
5347000,3958000,2,0,2
5348000,3958000,0,0,2
5349000,3958000,0,0,0
5026000,3959000,0,0,2
5027000,3959000,1,3,4
5028000,3959000,15,11,6
5029000,3959000,5,9,4
5030000,3959000,5,3,5
5031000,3959000,13,13,6
5032000,3959000,0,0,5
5033000,3959000,2,0,5
5034000,3959000,3,2,4
5035000,3959000,13,11,13
5036000,3959000,20,20,12
5037000,3959000,5,4,7
5038000,3959000,26,31,33
5039000,3959000,17,16,0
5052000,3959000,0,0,0
5053000,3959000,3,4,4
5054000,3959000,8,7,7
5055000,3959000,0,0,2
5056000,3959000,0,0,0
5167000,3959000,2,0,0
5168000,3959000,18,11,2
5169000,3959000,1,0,3
5170000,3959000,0,0,1
5171000,3959000,0,0,0
5172000,3959000,0,0,0
5173000,3959000,0,0,0
5174000,3959000,0,0,0
5175000,3959000,0,0,2
5176000,3959000,1,0,2
5177000,3959000,0,0,2
5180000,3959000,0,0,0
5181000,3959000,0,0,0
5266000,3959000,3706,4275,3521
5267000,3959000,2935,2789,2424
5268000,3959000,2456,2258,2926
5269000,3959000,746,573,712
5270000,3959000,11,10,13
5271000,3959000,0,0,9
5272000,3959000,1,1,4
5273000,3959000,0,0,2
5274000,3959000,17,14,11
5275000,3959000,0,0,47
5276000,3959000,9,16,6
5277000,3959000,5,9,6
5278000,3959000,3,5,4
5279000,3959000,1,2,0
5280000,3959000,2,2,2
5281000,3959000,0,0,3
5282000,3959000,11,7,7
5283000,3959000,6,3,5
5284000,3959000,7,4,3
5285000,3959000,0,0,4
5286000,3959000,1,3,2
5287000,3959000,6,3,5
5288000,3959000,0,0,1
5289000,3959000,0,0,1
5290000,3959000,2,1,4
5291000,3959000,3,7,5
5292000,3959000,0,0,3
5293000,3959000,2,1,4
5294000,3959000,0,4,4
5295000,3959000,5,1,5
5296000,3959000,3,1,4
5297000,3959000,0,0,1
5298000,3959000,0,0,0
5299000,3959000,0,0,1
5300000,3959000,0,0,2
5301000,3959000,0,0,0
5302000,3959000,0,0,0
5303000,3959000,0,0,0
5304000,3959000,0,0,0
5305000,3959000,0,0,1
5306000,3959000,0,3,6
5307000,3959000,1,0,3
5308000,3959000,5,4,3
5309000,3959000,3,9,2
5310000,3959000,1,1,3
5311000,3959000,2,0,3
5312000,3959000,0,0,1
5313000,3959000,0,0,0
5314000,3959000,0,0,0
5315000,3959000,5,8,10
5316000,3959000,0,0,0
5317000,3959000,4,6,13
5318000,3959000,11,11,9
5319000,3959000,4,5,5
5320000,3959000,2,2,3
5321000,3959000,0,0,0
5322000,3959000,0,0,0
5323000,3959000,3,2,3
5324000,3959000,8,5,10
5325000,3959000,0,0,3
5326000,3959000,3,1,1
5327000,3959000,3,4,2
5328000,3959000,24,22,24
5329000,3959000,3,1,3
5330000,3959000,2,4,6
5331000,3959000,30,84,16
5332000,3959000,4,10,8
5333000,3959000,5,3,6
5334000,3959000,0,0,1
5335000,3959000,0,0,0
5336000,3959000,2,1,2
5337000,3959000,3,3,2
5338000,3959000,0,0,2
5339000,3959000,0,0,1
5340000,3959000,0,0,0
5341000,3959000,0,0,0
5342000,3959000,20,7,10
5343000,3959000,5,3,2
5344000,3959000,0,0,2
5345000,3959000,2,1,1
5346000,3959000,0,0,2
5347000,3959000,4,2,3
5348000,3959000,0,0,2
5349000,3959000,0,0,1
5350000,3959000,0,0,0
5026000,3960000,0,1,2
5027000,3960000,12,10,9
5028000,3960000,1,1,6
5029000,3960000,32,36,29
5030000,3960000,0,0,1
5031000,3960000,0,0,0
5032000,3960000,0,0,0
5033000,3960000,0,0,1
5034000,3960000,0,0,7
5035000,3960000,6,7,3
5036000,3960000,0,0,2
5037000,3960000,0,0,0
5038000,3960000,12,10,37
5039000,3960000,11,12,10
5052000,3960000,0,0,0
5053000,3960000,10,4,9
5054000,3960000,7,1,5
5055000,3960000,0,0,0
5167000,3960000,0,0,2
5168000,3960000,24,4,5
5169000,3960000,1,0,3
5170000,3960000,8,5,4
5171000,3960000,3,3,5
5172000,3960000,0,0,1
5173000,3960000,0,0,0
5174000,3960000,0,0,0
5175000,3960000,1,0,3
5176000,3960000,0,0,1
5177000,3960000,4,3,3
5178000,3960000,0,0,1
5179000,3960000,0,0,0
5180000,3960000,0,0,0
5181000,3960000,0,0,0
5182000,3960000,0,0,0
5185000,3960000,0,0,0
5266000,3960000,998,551,550
5267000,3960000,1321,1218,1120
5268000,3960000,1874,1767,1686
5269000,3960000,3,1,3
5270000,3960000,73,31,56
5271000,3960000,0,0,0
5272000,3960000,0,0,0
5273000,3960000,0,0,1
5274000,3960000,12,10,8
5275000,3960000,122,99,42
5276000,3960000,26,34,77
5277000,3960000,27,25,15
5278000,3960000,2,2,4
5279000,3960000,0,0,34
5280000,3960000,2,2,2
5281000,3960000,1,0,1
5282000,3960000,17,7,7
5283000,3960000,27,20,24
5284000,3960000,7,10,16
5285000,3960000,7,1,2
5286000,3960000,11,9,8
5287000,3960000,11,5,40
5288000,3960000,0,0,0
5289000,3960000,0,0,2
5290000,3960000,1,4,11
5291000,3960000,0,0,2
5292000,3960000,0,0,0
5293000,3960000,6,0,2
5294000,3960000,1,3,5
5295000,3960000,1,2,10
5296000,3960000,12,9,5
5297000,3960000,0,0,3
5298000,3960000,0,0,1
5299000,3960000,0,0,0
5300000,3960000,0,0,0
5301000,3960000,0,0,0
5302000,3960000,0,0,0
5303000,3960000,0,0,0
5304000,3960000,0,0,0
5305000,3960000,10,9,8
5306000,3960000,3,0,7
5307000,3960000,3,3,3
5308000,3960000,17,13,3
5309000,3960000,17,25,30
5310000,3960000,1,0,2
5311000,3960000,3,1,2
5312000,3960000,0,0,1
5313000,3960000,0,0,0
5314000,3960000,0,0,0
5315000,3960000,3,2,0
5316000,3960000,0,0,0
5317000,3960000,1,0,1
5318000,3960000,9,11,8
5319000,3960000,5,8,6
5320000,3960000,1,2,2
5321000,3960000,5,1,0
5322000,3960000,6,7,9
5323000,3960000,1,1,0
5324000,3960000,12,10,10
5325000,3960000,1,1,2
5326000,3960000,1,0,0
5327000,3960000,0,0,0
5328000,3960000,5,7,3
5329000,3960000,1,0,3
5330000,3960000,0,0,1
5331000,3960000,1,0,8
5332000,3960000,2,1,3
5333000,3960000,0,4,7
5334000,3960000,3,3,3
5335000,3960000,6,6,7
5336000,3960000,3,1,1
5337000,3960000,8,6,16
5338000,3960000,9,8,5
5339000,3960000,1,0,3
5340000,3960000,0,0,0
5341000,3960000,0,0,0
5342000,3960000,0,0,4
5343000,3960000,0,0,1
5344000,3960000,1,1,1
5345000,3960000,0,0,2
5346000,3960000,0,0,1
5347000,3960000,6,2,3
5348000,3960000,0,0,2
5349000,3960000,0,0,2
5350000,3960000,1,1,1
5023000,3961000,0,0,0
5025000,3961000,0,0,1
5026000,3961000,3,4,3
5027000,3961000,14,13,27
5028000,3961000,2,0,6
5029000,3961000,0,6,0
5030000,3961000,0,0,0
5031000,3961000,0,0,1
5032000,3961000,0,0,0
5033000,3961000,0,0,0
5034000,3961000,0,0,0
5035000,3961000,2,3,2
5036000,3961000,0,0,1
5037000,3961000,0,0,2
5038000,3961000,5,2,3
5039000,3961000,6,7,5
5040000,3961000,1,0,2
5053000,3961000,0,0,2
5054000,3961000,0,0,1
5070000,3961000,0,0,0
5167000,3961000,0,0,1
5168000,3961000,14,2,4
5169000,3961000,6,5,4
5170000,3961000,2,2,6
5171000,3961000,0,4,4
5172000,3961000,0,0,1
5173000,3961000,0,0,0
5174000,3961000,0,0,0
5175000,3961000,0,0,0
5176000,3961000,0,0,0
5177000,3961000,1,0,2
5178000,3961000,0,0,4
5179000,3961000,3,3,3
5180000,3961000,0,0,0
5181000,3961000,0,0,0
5182000,3961000,0,0,0
5183000,3961000,0,0,0
5184000,3961000,0,0,3
5185000,3961000,1,3,3
5266000,3961000,7,1,15
5267000,3961000,203,161,140
5268000,3961000,46,41,15
5269000,3961000,15,13,3
5270000,3961000,47,31,24
5271000,3961000,70,38,51
5272000,3961000,0,0,0
5273000,3961000,0,0,0
5274000,3961000,10,4,1
5275000,3961000,12,13,28
5276000,3961000,6,8,6
5277000,3961000,7,9,5
5278000,3961000,2,0,3
5279000,3961000,0,0,2
5280000,3961000,1,0,2
5281000,3961000,10,9,9
5282000,3961000,6,3,3
5283000,3961000,19,6,8
5284000,3961000,11,7,2
5285000,3961000,9,9,26
5286000,3961000,13,8,15
5287000,3961000,183,203,144
5288000,3961000,11,9,13
5289000,3961000,8,7,5
5290000,3961000,20,17,13
5291000,3961000,4,2,3
5292000,3961000,1,0,2
5293000,3961000,2,2,3
5294000,3961000,0,0,1
5295000,3961000,10,6,5
5296000,3961000,4,3,7
5297000,3961000,0,0,1
5298000,3961000,0,0,0
5299000,3961000,0,0,0
5300000,3961000,0,0,0
5301000,3961000,0,0,0
5302000,3961000,0,0,0
5303000,3961000,0,0,2
5304000,3961000,4,7,3
5305000,3961000,6,6,2
5306000,3961000,14,12,9
5307000,3961000,13,10,1
5308000,3961000,29,38,41
5309000,3961000,0,0,4
5310000,3961000,0,0,4
5311000,3961000,0,0,1
5312000,3961000,0,0,0
5313000,3961000,0,0,0
5314000,3961000,0,0,0
5315000,3961000,0,0,0
5316000,3961000,0,0,1
5317000,3961000,4,4,3
5318000,3961000,5,4,3
5319000,3961000,11,9,16
5320000,3961000,14,8,3
5321000,3961000,7,3,15
5322000,3961000,29,17,4
5323000,3961000,8,11,25
5324000,3961000,6,3,1
5325000,3961000,2,0,3
5326000,3961000,1,0,2
5327000,3961000,0,0,1
5328000,3961000,0,0,2
5329000,3961000,4,3,3
5330000,3961000,0,0,3
5331000,3961000,3,5,4
5332000,3961000,2,1,4
5333000,3961000,6,2,3
5334000,3961000,0,0,3
5335000,3961000,5,4,5
5336000,3961000,2,7,3
5337000,3961000,13,11,7
5338000,3961000,9,5,2
5339000,3961000,0,0,0
5340000,3961000,0,0,0
5341000,3961000,0,0,0
5342000,3961000,0,0,0
5343000,3961000,0,0,0
5344000,3961000,0,0,5
5345000,3961000,19,15,13
5346000,3961000,3,1,2
5347000,3961000,3,2,5
5348000,3961000,0,0,0
5349000,3961000,0,0,0
5350000,3961000,0,0,0
5017000,3962000,0,0,0
5018000,3962000,0,0,0
5020000,3962000,0,0,0
5021000,3962000,0,0,0
5022000,3962000,0,0,0
5023000,3962000,0,0,0
5024000,3962000,0,0,1
5025000,3962000,1,1,5
5026000,3962000,10,6,11
5027000,3962000,7,13,4
5028000,3962000,9,13,7
5029000,3962000,27,40,54
5030000,3962000,23,20,1
5031000,3962000,7,4,7
5032000,3962000,0,0,0
5033000,3962000,0,0,0
5034000,3962000,0,0,0
5035000,3962000,1,1,2
5036000,3962000,0,0,0
5037000,3962000,1,0,3
5038000,3962000,0,0,0
5039000,3962000,10,8,15
5040000,3962000,12,19,23
5041000,3962000,0,0,1
5070000,3962000,0,0,0
5071000,3962000,0,0,0
5072000,3962000,0,0,0
5168000,3962000,20,12,13
5169000,3962000,7,8,2
5170000,3962000,4,6,5
5171000,3962000,0,0,3
5172000,3962000,0,0,1
5173000,3962000,0,0,0
5174000,3962000,0,0,0
5175000,3962000,0,0,0
5176000,3962000,0,0,1
5177000,3962000,2,1,6
5178000,3962000,12,9,9
5179000,3962000,0,0,0
5180000,3962000,0,0,1
5181000,3962000,0,0,2
5182000,3962000,1,0,1
5183000,3962000,2,1,0
5184000,3962000,0,0,1
5185000,3962000,0,0,3
5186000,3962000,0,0,0
5266000,3962000,52,7,8
5267000,3962000,15,12,14
5268000,3962000,0,2,0
5269000,3962000,2,0,0
5270000,3962000,3,2,5
5271000,3962000,19,13,16
5272000,3962000,1,1,0
5273000,3962000,0,0,0
5274000,3962000,0,0,2
5275000,3962000,18,17,12
5276000,3962000,1,3,2
5277000,3962000,0,0,0
5278000,3962000,0,0,0
5279000,3962000,0,0,1
5280000,3962000,5,2,1
5281000,3962000,1,0,0
5282000,3962000,6,4,2
5283000,3962000,8,7,4
5284000,3962000,9,3,3
5285000,3962000,5,2,2
5286000,3962000,1,4,7
5287000,3962000,6,5,2
5288000,3962000,2,6,1
5289000,3962000,0,0,2
5290000,3962000,0,0,4
5291000,3962000,0,3,3
5292000,3962000,0,0,2
5293000,3962000,8,8,12
5294000,3962000,1,1,4
5295000,3962000,14,10,7
5296000,3962000,10,3,9
5297000,3962000,6,1,3
5298000,3962000,2,2,3
5299000,3962000,0,0,2
5300000,3962000,1,0,2
5301000,3962000,0,0,1
5302000,3962000,0,0,1
5303000,3962000,6,3,6
5304000,3962000,4,2,3
5305000,3962000,4,4,10
5306000,3962000,10,5,15
5307000,3962000,1,1,2
5308000,3962000,17,15,7
5309000,3962000,2,2,1
5310000,3962000,6,4,1
5311000,3962000,0,0,0
5312000,3962000,0,0,1
5313000,3962000,3,3,2
5314000,3962000,0,0,1
5315000,3962000,0,0,2
5316000,3962000,7,3,3
5317000,3962000,11,9,1
5318000,3962000,28,23,29
5319000,3962000,6,9,13
5320000,3962000,8,6,19
5321000,3962000,98,111,84
5322000,3962000,21,14,35
5323000,3962000,10,9,6
5324000,3962000,3,8,2
5325000,3962000,3,5,4
5326000,3962000,2,1,1
5327000,3962000,1,0,2
5328000,3962000,2,0,5
5329000,3962000,7,9,4
5330000,3962000,9,12,22
5331000,3962000,5,9,6
5332000,3962000,9,2,7
5333000,3962000,1,5,4
5334000,3962000,0,0,3
5335000,3962000,0,0,2
5336000,3962000,2,3,3
5337000,3962000,11,4,3
5338000,3962000,5,3,9
5339000,3962000,7,5,0
5340000,3962000,0,0,0
5341000,3962000,0,0,1
5342000,3962000,1,0,2
5343000,3962000,0,0,3
5344000,3962000,6,3,4
5345000,3962000,7,3,2
5346000,3962000,20,12,36
5347000,3962000,29,24,13
5348000,3962000,3,4,0
5349000,3962000,0,0,0
5350000,3962000,0,0,0
5016000,3963000,0,0,0
5017000,3963000,0,0,3
5018000,3963000,3,2,3
5019000,3963000,0,0,1
5020000,3963000,1,0,2
5021000,3963000,0,0,1
5022000,3963000,0,0,0
5023000,3963000,0,0,0
5024000,3963000,4,1,2
5025000,3963000,2,2,3
5026000,3963000,0,0,1
5027000,3963000,1,1,5
5028000,3963000,10,6,5
5029000,3963000,21,16,4
5030000,3963000,5,4,12
5031000,3963000,0,0,2
5032000,3963000,0,0,0
5033000,3963000,0,0,0
5034000,3963000,0,0,0
5035000,3963000,0,0,0
5036000,3963000,0,0,0
5037000,3963000,0,0,0
5038000,3963000,0,0,0
5039000,3963000,0,0,2
5040000,3963000,6,10,9
5041000,3963000,2,2,11
5042000,3963000,2,7,3
5057000,3963000,0,0,0
5070000,3963000,0,0,0
5168000,3963000,22,26,5
5169000,3963000,29,17,45
5170000,3963000,5,2,5
5171000,3963000,13,10,4
5172000,3963000,4,2,1
5173000,3963000,0,0,0
5174000,3963000,0,0,0
5175000,3963000,0,0,0
5176000,3963000,0,0,1
5177000,3963000,11,8,1
5178000,3963000,0,0,0
5179000,3963000,0,0,0
5180000,3963000,1,5,1
5181000,3963000,1,1,2
5182000,3963000,0,0,1
5183000,3963000,2,0,1
5184000,3963000,0,0,3
5185000,3963000,4,1,2
5186000,3963000,0,0,0
5187000,3963000,0,0,0
5266000,3963000,31,27,28
5267000,3963000,13,15,21
5268000,3963000,0,4,0
5269000,3963000,0,0,1
5270000,3963000,1,2,2
5271000,3963000,0,0,3
5272000,3963000,16,11,9
5273000,3963000,0,0,0
5274000,3963000,3,0,3
5275000,3963000,0,0,3
5276000,3963000,0,0,3
5277000,3963000,2,0,3
5278000,3963000,0,0,1
5279000,3963000,0,0,0
5280000,3963000,0,2,2
5281000,3963000,1,0,2
5282000,3963000,1,1,3
5283000,3963000,1,2,5
5284000,3963000,9,8,4
5285000,3963000,1,0,3
5286000,3963000,0,0,1
5287000,3963000,2,1,3
5288000,3963000,1,3,2
5289000,3963000,0,0,1
5290000,3963000,0,0,1
5291000,3963000,0,0,0
5292000,3963000,0,0,0
5293000,3963000,0,0,1
5294000,3963000,8,5,6
5295000,3963000,12,7,14
5296000,3963000,10,10,8
5297000,3963000,1,2,4
5298000,3963000,1,0,3
5299000,3963000,4,5,2
5300000,3963000,0,0,2
5301000,3963000,3,2,3
5302000,3963000,13,12,2
5303000,3963000,51,45,54
5304000,3963000,16,16,8
5305000,3963000,6,1,7
5306000,3963000,2,3,1
5307000,3963000,0,0,1
5308000,3963000,2,2,6
5309000,3963000,3,4,3
5310000,3963000,2,5,8
5311000,3963000,13,7,12
5312000,3963000,2,1,2
5313000,3963000,0,0,0
5314000,3963000,0,0,0
5315000,3963000,23,19,29
5316000,3963000,10,13,9
5317000,3963000,0,0,0
5318000,3963000,1,1,4
5319000,3963000,1,2,0
5320000,3963000,23,10,12
5321000,3963000,21,14,33
5322000,3963000,24,15,13
5323000,3963000,9,0,2
5324000,3963000,12,5,14
5325000,3963000,9,7,8
5326000,3963000,0,0,1
5327000,3963000,5,5,4
5328000,3963000,7,5,9
5329000,3963000,1,5,0
5330000,3963000,8,6,5
5331000,3963000,3,2,3
5332000,3963000,13,11,7
5333000,3963000,0,0,5
5334000,3963000,4,6,3
5335000,3963000,5,7,5
5336000,3963000,3,5,5
5337000,3963000,5,7,3
5338000,3963000,9,6,4
5339000,3963000,6,3,5
5340000,3963000,0,0,3
5341000,3963000,6,3,8
5342000,3963000,2,0,8
5343000,3963000,11,3,5
5344000,3963000,12,7,4
5345000,3963000,5,9,6
5346000,3963000,15,10,4
5347000,3963000,18,8,8
5348000,3963000,0,0,3
5349000,3963000,0,0,2
5014000,3964000,0,0,0
5015000,3964000,0,0,0
5016000,3964000,0,0,0
5017000,3964000,3,4,1
5018000,3964000,1,0,2
5019000,3964000,0,0,3
5020000,3964000,0,0,1
5021000,3964000,0,0,0
5022000,3964000,0,0,2
5023000,3964000,0,0,1
5024000,3964000,21,29,34
5025000,3964000,0,0,1
5026000,3964000,0,0,2
5027000,3964000,9,6,4
5028000,3964000,14,10,6
5029000,3964000,1,1,5
5030000,3964000,5,0,4
5031000,3964000,0,0,1
5032000,3964000,0,0,0
5033000,3964000,0,0,0
5034000,3964000,0,0,0
5035000,3964000,2,0,1
5036000,3964000,2,1,2
5037000,3964000,0,0,0
5038000,3964000,0,0,0
5039000,3964000,0,0,1
5040000,3964000,2,0,3
5041000,3964000,6,6,9
5042000,3964000,17,20,48
5043000,3964000,4,5,1
5044000,3964000,0,0,0
5045000,3964000,0,0,1
5046000,3964000,0,0,2
5057000,3964000,0,0,0
5058000,3964000,0,0,0
5168000,3964000,0,0,0
5169000,3964000,214,173,173
5170000,3964000,8,3,1
5171000,3964000,0,0,3
5172000,3964000,0,0,1
5173000,3964000,0,0,0
5174000,3964000,0,0,0
5175000,3964000,0,0,0
5176000,3964000,0,0,1
5177000,3964000,18,9,37
5178000,3964000,0,0,0
5179000,3964000,10,6,8
5180000,3964000,3,2,3
5181000,3964000,0,0,0
5182000,3964000,0,0,0
5183000,3964000,0,0,0
5184000,3964000,0,0,2
5185000,3964000,3,1,1
5186000,3964000,0,0,0
5187000,3964000,0,0,0
5266000,3964000,3,7,8
5267000,3964000,1,1,3
5268000,3964000,0,0,0
5269000,3964000,6,6,3
5270000,3964000,11,15,3
5271000,3964000,0,0,0
5272000,3964000,2,0,3
5273000,3964000,0,1,3
5274000,3964000,0,0,1
5275000,3964000,0,0,0
5276000,3964000,5,4,3
5277000,3964000,0,0,3
5278000,3964000,0,0,1
5279000,3964000,0,0,0
5280000,3964000,1,0,3
5281000,3964000,0,0,1
5282000,3964000,0,1,0
5283000,3964000,1,2,3
5284000,3964000,1,0,1
