"x","y","maakond","registreeriti","loomad"
559709,6492337,"pärnu maakond","2019","mesilane"
561089,6503841,"pärnu maakond","2019","mesilane"
564920,6506775,"pärnu maakond","2019","mesilane"
592162,6450380,"viljandi maakond","2019","mesilane"
518694,6482162,"pärnu maakond","2019","mesilane"
522653,6476720,"pärnu maakond","2019","mesilane"
519114,6484184,"pärnu maakond","2019","mesilane"
575716,6512837,"järva maakond","2019","mesilane"
606979,6472885,"viljandi maakond","2019","mesilane"
543083,6451325,"pärnu maakond","2019","mesilane"
582047,6517729,"järva maakond","2019","mesilane"
583135,6511825,"järva maakond","2019","mesilane"
516061,6463757,"pärnu maakond","2019","mesilane"
515138,6464490,"pärnu maakond","2019","mesilane"
578729,6517099,"järva maakond","2019","mesilane"
575459,6516433,"järva maakond","2019","mesilane"
571265,6516460,"järva maakond","2019","mesilane"
612388,6517109,"järva maakond","2019",""
506325,6492283,"pärnu maakond","2019","mesilane"
605185,6489777,"viljandi maakond","2019","mesilane"
602942,6489459,"viljandi maakond","2019","mesilane"
603646,6490693,"viljandi maakond","2019","mesilane"
606517,6490804,"viljandi maakond","2019","mesilane"
612277,6496961,"jõgeva maakond","2019","mesilane"
533685,6488636,"pärnu maakond","2019","mesilane;munakana"
560901,6490292,"pärnu maakond","2019","mesilane"
533780,6459553,"pärnu maakond","2019","kuulik"
566619,6515669,"järva maakond","2019","mesilane"
549650,6486136,"pärnu maakond","2019","mesilane"
549642,6486199,"pärnu maakond","2019","munakana"
549646,6486176,"pärnu maakond","2019","faasan;hani;hobune;kuulik;paabulind;part;vutt"
542508,6489905,"pärnu maakond","2019","mesilane"
583378,6475415,"viljandi maakond","2019","mesilane"
612192,6500112,"jõgeva maakond","2019","mesilane"
578342,6510742,"järva maakond","2019","mesilane"
578448,6461859,"viljandi maakond","2019","mesilane"
588601,6516215,"järva maakond","2019","mesilane"
587780,6511835,"järva maakond","2019","mesilane"
608179,6465382,"viljandi maakond","2019","lammas"
600808,6468864,"viljandi maakond","2019","munakana"
517070,6470882,"pärnu maakond","2019","veis"
610151,6456256,"viljandi maakond","2019","mesilane"
608588,6453468,"viljandi maakond","2019","mesilane"
601904,6456279,"viljandi maakond","2019","mesilane"
593006,6456374,"viljandi maakond","2019","mesilane"
593005,6456374,"viljandi maakond","2019","mesilane"
530870,6472689,"pärnu maakond","2019","mesilane;munakana"
511026,6496068,"pärnu maakond","2019","mesilane"
544436,6477485,"pärnu maakond","2019","mesilane"
546219,6515387,"rapla maakond","2019","mesilane"
596389,6465338,"viljandi maakond","2019","mesilane"
596255,6465583,"viljandi maakond","2019","mesilane"
601093,6474876,"viljandi maakond","2019","mesilane"
605588,6468948,"viljandi maakond","2019","mesilane"
608617,6470906,"viljandi maakond","2019","mesilane"
522440,6496233,"pärnu maakond","2019","mesilane"
605051,6466978,"viljandi maakond","2019","mesilane"
534444,6455053,"pärnu maakond","2019","mesilane"
520890,6481894,"pärnu maakond","2019","mesilane"
516455,6482316,"pärnu maakond","2019","mesilane"
535041,6452155,"pärnu maakond","2019","mesilane"
523670,6481837,"pärnu maakond","2019","mesilane"
589944,6511865,"järva maakond","2019","mesilane"
559539,6515651,"rapla maakond","2019","mesilane"
548399,6517490,"rapla maakond","2019","mesilane"
554633,6510029,"rapla maakond","2019","mesilane"
552018,6513890,"rapla maakond","2019","mesilane"
578816,6456757,"viljandi maakond","2019","mesilane"
538391,6458675,"pärnu maakond","2019","mesilane"
545820,6479394,"pärnu maakond","2019","mesilane"
491301,6495199,"pärnu maakond","2019","mesilane"
599361,6487630,"viljandi maakond","2019","mesilane"
504625,6463439,"pärnu maakond","2019","mesilane"
513822,6490607,"pärnu maakond","2019","mesilane"
606965,6501630,"jõgeva maakond","2019","mesilane"
549286,6484025,"pärnu maakond","2019","mesilane"
610665,6502192,"jõgeva maakond","2019","mesilane"
529146,6506599,"pärnu maakond","2019","mesilane"
546271,6509140,"pärnu maakond","2019","mesilane"
579637,6502929,"järva maakond","2019","mesilane"
588580,6513203,"järva maakond","2019","mesilane"
492829,6485851,"pärnu maakond","2019","mesilane"
588639,6511977,"järva maakond","2019","mesilane"
596454,6464721,"viljandi maakond","2019","mesilane"
574545,6486906,"viljandi maakond","2019","mesilane"
579580,6483875,"viljandi maakond","2019","mesilane"
594438,6464812,"viljandi maakond","2019","mesilane"
600012,6463883,"viljandi maakond","2019","mesilane"
585407,6468703,"viljandi maakond","2019","mesilane"
585637,6486836,"viljandi maakond","2019","mesilane"
586168,6483957,"viljandi maakond","2019","mesilane"
590968,6483238,"viljandi maakond","2019","mesilane"
593992,6485458,"viljandi maakond","2019","mesilane"
589404,6477830,"viljandi maakond","2019","mesilane"
595101,6482637,"viljandi maakond","2019","mesilane"
599257,6478515,"viljandi maakond","2019","mesilane"
596980,6477485,"viljandi maakond","2019","mesilane"
583771,6482016,"viljandi maakond","2019","mesilane"
594154,6477083,"viljandi maakond","2019","mesilane"
592435,6480115,"viljandi maakond","2019","mesilane"
490267,6504351,"pärnu maakond","2019","mesilane"
533140,6468159,"pärnu maakond","2019","mesilane"
605909,6486261,"viljandi maakond","2019","mesilane"
515178,6477193,"pärnu maakond","2019","hobune"
511553,6471601,"pärnu maakond","2019","munakana"
583961,6485019,"viljandi maakond","2019","hobune"
523143,6496982,"pärnu maakond","2019","joevahk"
511498,6471611,"pärnu maakond","2019","faasan;munakana;paabulind;vutt"
558013,6492847,"pärnu maakond","2019","mesilane"
603910,6509835,"järva maakond","2019","mesilane"
601652,6478373,"viljandi maakond","2019","mesilane"
501880,6472320,"pärnu maakond","2019","mesilane"
511683,6458859,"pärnu maakond","2019","veis"
533756,6512997,"rapla maakond","2019","hobune"
478988,6479937,"pärnu maakond","2019","lammas"
486047,6477458,"pärnu maakond","2019",""
506221,6456013,"pärnu maakond","2019","veis"
590170,6493972,"viljandi maakond","2019","lammas;munakana"
553875,6482519,"pärnu maakond","2019","munakana"
525799,6504314,"pärnu maakond","2019","munakana"
525771,6504282,"pärnu maakond","2019","mesilane"
545761,6485482,"pärnu maakond","2019","mesilane"
496637,6488459,"pärnu maakond","2019","mesilane"
547743,6474453,"pärnu maakond","2019","mesilane"
553252,6483762,"pärnu maakond","2019","mesilane"
611671,6458791,"viljandi maakond","2019","mesilane"
612398,6461294,"viljandi maakond","2019","mesilane"
606980,6460552,"viljandi maakond","2019","mesilane"
487381,6467902,"pärnu maakond","2019","mesilane"
595105,6505095,"järva maakond","2019","kuulik;munakana"
572653,6458309,"pärnu maakond","2019","mesilane"
586097,6475820,"viljandi maakond","2019","mesilane"
587462,6479755,"viljandi maakond","2019","mesilane"
592373,6480205,"viljandi maakond","2019","mesilane"
582791,6483834,"viljandi maakond","2019","mesilane"
505153,6472896,"pärnu maakond","2019","veis"
526000,6473558,"pärnu maakond","2019","lammas"
596100,6459815,"viljandi maakond","2019","mesilane"
608943,6492754,"viljandi maakond","2019","mesilane"
554336,6487788,"pärnu maakond","2019","munakana"
585215,6496883,"viljandi maakond","2019","veis"
523050,6512661,"rapla maakond","2019","mesilane"
478689,6488742,"pärnu maakond","2019",""
499621,6514058,"lääne maakond","2019","veis"
546231,6480766,"pärnu maakond","2019","mesilane"
582163,6482719,"viljandi maakond","2019","hani;hobune;kalkun;kits;kuulik;lammas;part"
507462,6459477,"pärnu maakond","2019","hobune"
594723,6474400,"viljandi maakond","2019","siga"
564253,6487803,"pärnu maakond","2019","mesilane"
574269,6511086,"järva maakond","2019","mesilane"
579968,6508692,"järva maakond","2019","mesilane"
510573,6480198,"pärnu maakond","2019","mesilane"
485068,6478718,"pärnu maakond","2019","mesilane"
523365,6509941,"rapla maakond","2019","lammas"
528869,6472705,"pärnu maakond","2019","mesilane"
546283,6480742,"pärnu maakond","2019","mesilane"
565020,6515089,"järva maakond","2019","mesilane"
597241,6449781,"viljandi maakond","2019","mesilane"
609646,6464456,"viljandi maakond","2019","mesilane"
529291,6516253,"rapla maakond","2019","mesilane"
594944,6456001,"viljandi maakond","2019","mesilane"
594427,6457675,"viljandi maakond","2019","mesilane"
584984,6449538,"viljandi maakond","2019","mesilane"
595809,6452951,"viljandi maakond","2019","mesilane"
518703,6482162,"pärnu maakond","2019","mesilane"
576961,6515909,"järva maakond","2019","mesilane"
521656,6495210,"pärnu maakond","2019","mesilane"
519439,6501644,"pärnu maakond","2019","mesilane"
519102,6495073,"pärnu maakond","2019","mesilane"
605098,6470463,"viljandi maakond","2019","mesilane"
530167,6451896,"pärnu maakond","2019","mesilane"
522016,6495625,"pärnu maakond","2019","mesilane"
519922,6484573,"pärnu maakond","2019","mesilane"
523086,6492625,"pärnu maakond","2019","mesilane"
532339,6499269,"pärnu maakond","2019","mesilane"
527339,6477769,"pärnu maakond","2019","mesilane"
594183,6461293,"viljandi maakond","2019","lammas"
606875,6447223,"viljandi maakond","2019","mesilane"
577883,6510876,"järva maakond","2019","hani;kits;kuulik;lammas;munakana;parlkana;part;vutt"
553078,6447898,"pärnu maakond","2019","lammas"
591640,6468996,"viljandi maakond","2019",""
530353,6470772,"pärnu maakond","2019",""
565143,6456507,"pärnu maakond","2019","mesilane"
612140,6489101,"viljandi maakond","2019","mesilane"
527953,6449071,"pärnu maakond","2019","veis"
547017,6503740,"pärnu maakond","2019","lammas"
582165,6482727,"viljandi maakond","2020",""
530504,6486568,"pärnu maakond","2020","veis"
570875,6465795,"viljandi maakond","2020","lammas"
510651,6461480,"pärnu maakond","2020","munakana"
578769,6494364,"viljandi maakond","2020","lammas"
599758,6460815,"viljandi maakond","2020","munakana"
513256,6494910,"pärnu maakond","2020","lammas"
609298,6455090,"viljandi maakond","2020","kalkun;kuulik;munakana"
478662,6488922,"pärnu maakond","2020","veis"
588364,6487474,"viljandi maakond","2020","mesilane"
526452,6502345,"pärnu maakond","2020",""
500749,6477079,"pärnu maakond","2020",""
500905,6475995,"pärnu maakond","2020",""
499791,6478734,"pärnu maakond","2020",""
500798,6477064,"pärnu maakond","2020",""
581765,6512871,"järva maakond","2020","mesilane"
583420,6511260,"järva maakond","2020","mesilane"
591111,6470665,"viljandi maakond","2020",""
544744,6477315,"pärnu maakond","2020","hobune;kits;lammas"
488714,6486918,"pärnu maakond","2020",""
511363,6496070,"pärnu maakond","2020","lammas"
516915,6473194,"pärnu maakond","2020","mesilane"
498811,6482180,"pärnu maakond","2020","mesilane"
484202,6480014,"pärnu maakond","2020","mesilane"
530071,6486756,"pärnu maakond","2020","lammas"
489492,6467677,"pärnu maakond","2020","veis"
532990,6501138,"pärnu maakond","2020","mesilane"
513818,6490616,"pärnu maakond","2020","mesilane"
543344,6518093,"rapla maakond","2020","mesilane"
541797,6516785,"rapla maakond","2020","mesilane"
542308,6513859,"rapla maakond","2020","mesilane"
537868,6516554,"rapla maakond","2020","mesilane"
520519,6499577,"pärnu maakond","2020","mesilane"
529235,6471868,"pärnu maakond","2020","kass;koer"
512377,6459053,"pärnu maakond","2020","mesilane"
530713,6456434,"pärnu maakond","2020","kuulik;munakana;parlkana"
525866,6476687,"pärnu maakond","2020","mesilane"
530871,6472688,"pärnu maakond","2020","mesilane;munakana"
596153,6450993,"viljandi maakond","2020","mesilane"
553694,6487302,"pärnu maakond","2020","mesilane"
597389,6473516,"viljandi maakond","2020","mesilane"
583295,6512804,"järva maakond","2020","mesilane"
523382,6473119,"pärnu maakond","2020","lammas"
595925,6465803,"viljandi maakond","2020",""
590649,6463773,"viljandi maakond","2020","mesilane"
597899,6505813,"järva maakond","2020",""
511287,6472878,"pärnu maakond","2020","mesilane"
537660,6458748,"pärnu maakond","2020","mesilane"
581017,6484226,"viljandi maakond","2020","mesilane"
530561,6472453,"pärnu maakond","2020","mesilane"
545006,6479351,"pärnu maakond","2020","hobune"
500760.63,6464737.78,"pärnu maakond","2020","mesilane"
597357,6473584,"viljandi maakond","2020","munakana"
603784,6452137,"viljandi maakond","2020","mesilane"
574712,6504662,"järva maakond","2020","mesilane"
502574,6466561,"pärnu maakond","2020","mesilane"
604773,6455623,"viljandi maakond","2020","mesilane"
537004,6473010,"pärnu maakond","2020","mesilane"
599572,6497231,"viljandi maakond","2020","mesilane"
530580,6505354,"pärnu maakond","2020","mesilane"
591728,6455859,"viljandi maakond","2020","mesilane"
607981,6472330,"viljandi maakond","2020","mesilane"
608209,6474452,"viljandi maakond","2020","mesilane"
580277,6471965,"viljandi maakond","2020","mesilane"
494198,6466997,"pärnu maakond","2020","mesilane"
564163,6466335,"viljandi maakond","2020","mesilane"
491515,6512267,"pärnu maakond","2020","mesilane"
516034,6469154,"pärnu maakond","2020","mesilane"
612917,6489919,"viljandi maakond","2020","mesilane"
596422,6452298,"viljandi maakond","2020","hobune"
591506,6487011,"viljandi maakond","2020","mesilane"
586229,6450558,"viljandi maakond","2020","mesilane"
523256,6512666,"rapla maakond","2020","mesilane"
591245,6451164,"viljandi maakond","2020","mesilane"
609049,6505973,"jõgeva maakond","2020","mesilane"
588638,6511846,"järva maakond","2020","mesilane"
541335,6454914,"pärnu maakond","2020","mesilane"
532544,6500522,"pärnu maakond","2020","mesilane"
556786,6485351,"pärnu maakond","2020","mesilane"
594577,6466338,"viljandi maakond","2020","mesilane"
558058,6483019,"pärnu maakond","2020","mesilane"
596513,6470897,"viljandi maakond","2020",""
506726,6501521,"pärnu maakond","2020","mesilane"
592856,6469666,"viljandi maakond","2020","mesilane"
565093,6456695,"pärnu maakond","2020","munakana"
578359,6510742,"järva maakond","2020","mesilane"
603326,6472583,"viljandi maakond","2020","mesilane"
561551,6449448,"pärnu maakond","2020",""
561551,6449446,"pärnu maakond","2020","kuulik;munakana;nurmkana;paabulind;tuvi"
513368,6494952,"pärnu maakond","2020","mesilane"
547746,6515709,"rapla maakond","2020","mesilane"
549812,6509461,"pärnu maakond","2020","mesilane"
602224,6513121,"järva maakond","2020","munakana"
596188,6512195,"järva maakond","2020","hobune"
601909,6499919.51,"viljandi maakond","2020","kits"
612787,6476820,"viljandi maakond","2020","lammas"
604672,6505832,"jõgeva maakond","2020","mesilane"
608289,6497606,"jõgeva maakond","2020","mesilane"
529899,6452965,"pärnu maakond","2020","mesilane"
601689,6478408,"viljandi maakond","2020",""
478875,6498936,"pärnu maakond","2020","hobune;veis"
479569,6516230,"lääne maakond","2020","veis"
596980,6495996,"viljandi maakond","2020","mesilane"
595709,6500067,"viljandi maakond","2020","mesilane"
552544,6449085,"pärnu maakond","2020","lammas"
595772,6455187,"viljandi maakond","2020","broiler;hani;hobune;kalkun;kuulik;lammas;munakana;part;vutt"
597302,6495900,"viljandi maakond","2020","mesilane"
583073,6469479,"viljandi maakond","2020","munakana"
604964,6474040,"viljandi maakond","2020",""
512629,6490547,"pärnu maakond","2020","joevahk"
507553,6453356,"pärnu maakond","2020","lammas"
548103,6508958,"pärnu maakond","2020","mesilane"
556621,6518082,"rapla maakond","2020","mesilane"
604990,6503000,"jõgeva maakond","2020","veis"
515382,6459876,"pärnu maakond","2020","veis"
534185,6449444,"pärnu maakond","2020","veis"
608026,6501281,"jõgeva maakond","2020",""
551133,6475135,"pärnu maakond","2020","veis"
515529,6459613,"pärnu maakond","2020","veis"
569114,6465921,"viljandi maakond","2020","lammas;munakana"
481565,6490826,"pärnu maakond","2020","munakana"
529468,6493265,"pärnu maakond","2020",""
590560,6514421,"järva maakond","2020",""
588770,6472401,"viljandi maakond","2020","mesilane"
563670,6469177,"viljandi maakond","2020","part"
572918,6482905,"viljandi maakond","2020","veis"
532621.21,6485135.06,"pärnu maakond","2020","mesilane"
599860,6474583,"viljandi maakond","2020","lammas"
529421,6486607,"pärnu maakond","2020","veis"
533534,6502989,"pärnu maakond","2020",""
505921,6465684,"pärnu maakond","2020",""
586251,6504206,"järva maakond","2020","munakana"
595632,6500004,"viljandi maakond","2020",""
567086,6499505,"pärnu maakond","2020",""
518745,6509697,"rapla maakond","2020",""
611931,6513023,"jõgeva maakond","2020",""
495007,6514669,"lääne maakond","2020","kits"
517616,6495795,"pärnu maakond","2020","veis"
486034,6479077,"pärnu maakond","2020","mesilane"
527053,6476708,"pärnu maakond","2020","lammas;veis"
498851,6514493,"lääne maakond","2020","veis"
482924,6484096,"pärnu maakond","2020","kits"
