"lon","lat","nädalapäev","sündmus","koht","kahjusumma"
543000,6588500,"Reede","vandalism","avalik_koht,tanav_valjak,uhissoiduk","500-4999"
539000,6590000,"Reede","vandalism","avalik_koht","0-499"
539500,6590000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
536000,6587500,"Neljapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
546500,6589500,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
535000,6587500,"Teisipäev","vandalism","avalik_koht,parkla,tanav_valjak","500-4999"
548500,6589500,"Pühapäev","vandalism","avalik_koht,kauplus","0-499"
539000,6590500,"Laupäev","vandalism","avalik_koht","0-499"
541500,6589000,"Neljapäev","vandalism","avalik_koht,soogikoht","0-499"
737500,6589500,"Neljapäev","muu,vandalism","avalik_koht,parkla,tanav_valjak","0-499"
547000,6588000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6586500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590500,"Teisipäev","vandalism","avalik_koht,parkla","0-499"
547000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6587500,"Esmaspäev","pisivargus,vandalism","avalik_koht,kauplus","0-499"
541500,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588500,"Pühapäev","vandalism","avalik_koht","0-499"
542500,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6585500,"Laupäev","vandalism","avalik_koht","500-4999"
547500,6589000,"Neljapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
542000,6589500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6587500,"Neljapäev","vandalism","avalik_koht,kauplus","0-499"
544500,6587500,"Neljapäev","vandalism","avalik_koht,kauplus","0-499"
551000,6581000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6594000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
542000,6586500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
411500,6458000,"Teisipäev","vandalism","avalik_koht,konnitee_teepeenar","0-499"
548000,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
661500,6473500,"Teisipäev","vandalism","avalik_koht","500-4999"
662000,6478000,"Esmaspäev","vandalism","avalik_koht","0-499"
531500,6469500,"Esmaspäev","vandalism","avalik_koht","0-499"
544500,6588500,"Esmaspäev","vandalism","avalik_koht","0-499"
539000,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590500,"Laupäev","vandalism","avalik_koht","0-499"
737000,6590000,"Laupäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
540500,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
544000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
540500,6590500,"Esmaspäev","vandalism","avalik_koht,kauplus","0-499"
679000,6420000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547500,6588000,"Pühapäev","vandalism","avalik_koht,parkla","0-499"
597000,6606000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6588500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6593000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
519000,6481000,"Laupäev","vandalism","avalik_koht,oppeasutus_selle_territoorium","0-499"
551000,6589500,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6587500,"Reede","vandalism","avalik_koht,kauplus","0-499"
550500,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Reede","vandalism","avalik_koht,buroo_kontor","0-499"
541500,6586500,"Reede","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
543500,6589500,"Reede","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
473000,6533000,"Kolmapäev","vandalism","avalik_koht","0-499"
549000,6589500,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
537500,6585000,"Teisipäev","vandalism","avalik_koht,parkla","500-4999"
550000,6590000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
538500,6585000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6589500,"Esmaspäev","vandalism","avalik_koht,turg","0-499"
549500,6589500,"Reede","vandalism","avalik_koht,tankla","0-499"
546000,6589000,"Reede","vandalism","avalik_koht,parkla","0-499"
540500,6590500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6566000,"Reede","vandalism","avalik_koht","500-4999"
547000,6515000,"Reede","vandalism","avalik_koht","0-499"
550500,6590000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6474000,"Neljapäev","vandalism","avalik_koht","500-4999"
659000,6474000,"Neljapäev","vandalism","avalik_koht","0-499"
737500,6588000,"Kolmapäev","muu,vandalism","avalik_koht,parkla","0-499"
548000,6590000,"Esmaspäev","vandalism","avalik_koht,parkla","500-4999"
547000,6588000,"Esmaspäev","vandalism","avalik_koht","0-499"
542000,6589500,"Pühapäev","vandalism,vargus","avalik_koht,kauplus","0-499"
542000,6589500,"Pühapäev","vandalism,vargus","avalik_koht,kauplus","0-499"
546500,6588500,"Laupäev","vandalism","avalik_koht,kauplus","0-499"
547000,6592500,"Laupäev","vandalism","avalik_koht,parkla","0-499"
548000,6587500,"Reede","vandalism","avalik_koht,parkla,uhissoiduk","0-499"
550000,6589000,"Reede","vandalism","avalik_koht","0-499"
529500,6471500,"Reede","vandalism","avalik_koht,bussijaam_bussiterminaal,tanav_valjak","5000-49999"
541000,6588500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
548500,6589500,"Reede","vandalism","avalik_koht,muu koht,parkla","0-499"
538000,6584000,"Reede","vandalism","avalik_koht","0-499"
539000,6589500,"Neljapäev","vandalism","avalik_koht,lasteasutus_territoorium,tanav_valjak","500-4999"
668500,6583500,"Neljapäev","vandalism","avalik_koht,muu koht","0-499"
541000,6589000,"Neljapäev","vandalism","avalik_koht,parkla","0-499"
557000,6591000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
581000,6590000,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
538000,6591500,"Kolmapäev","vandalism","avalik_koht,ehitus","5000-49999"
539000,6585000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
660000,6474500,"Teisipäev","vandalism","avalik_koht","0-499"
544000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6588500,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
546500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
548000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
545500,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6590500,"Neljapäev","vandalism","avalik_koht","500-4999"
546500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Kolmapäev","vandalism","avalik_koht,ooklubi_diskoteek","0-499"
591000,6596000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
547000,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,parkla","0-499"
543500,6588000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6593000,"Neljapäev","vandalism","avalik_koht","0-499"
541500,6588500,"Kolmapäev","tulekahju,vandalism","avalik_koht,park,staadion","0-499"
542500,6587500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6580000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547500,6589500,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
544000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Teisipäev","vandalism","avalik_koht,soogikoht","0-499"
546500,6590000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6590000,"Esmaspäev","vandalism","avalik_koht,soogikoht","0-499"
614500,6503000,"Esmaspäev","vandalism","avalik_koht","0-499"
543500,6588000,"Esmaspäev","vandalism","avalik_koht","0-499"
549000,6590500,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547000,6589000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
590500,6528500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538000,6584500,"Esmaspäev","muu,vandalism","avalik_koht,bussipeatus,park,tanav_valjak","0-499"
427500,6541000,"Pühapäev","vandalism","avalik_koht","0-499"
539500,6590500,"Laupäev","vandalism","avalik_koht,parkla","0-499"
546000,6584000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
534000,6578000,"Reede","vandalism","avalik_koht,kauplus","0-499"
544000,6589500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
554000,6594000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Reede","vandalism","avalik_koht,parkimismaja","0-499"
538000,6590500,"Neljapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
539500,6588000,"Neljapäev","vandalism,vargus","avalik_koht,kauplus","0-499"
539500,6588000,"Neljapäev","vandalism,vargus","avalik_koht,kauplus","0-499"
557000,6593000,"Kolmapäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
543000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
738000,6588000,"Kolmapäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
555000,6590000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6590000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6474000,"Teisipäev","vandalism","avalik_koht","0-499"
736500,6589000,"Esmaspäev","muu,vandalism","avalik_koht,tanav_valjak","500-4999"
541500,6587500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
598000,6613000,"Esmaspäev","vandalism","avalik_koht,soogikoht,tanav_valjak","0-499"
573000,6590000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588500,"Reede","vandalism","avalik_koht,parkla","0-499"
557000,6594000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6590500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
548500,6589500,"Neljapäev","muu,vandalism","avalik_koht,kauplus","0-499"
538500,6591000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547000,6574000,"Teisipäev","vandalism","avalik_koht","0-499"
543500,6588000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6590500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589500,"Esmaspäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
541500,6589500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
661500,6474000,"Esmaspäev","vandalism","avalik_koht","0-499"
558000,6594000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539000,6577000,"Pühapäev","muu,vandalism","avalik_koht,supelrand,veekogu","0-499"
537500,6585000,"Reede","vandalism","avalik_koht","0-499"
542500,6588500,"Neljapäev","vandalism","avalik_koht,park","0-499"
546000,6597000,"Kolmapäev","vandalism","avalik_koht,parkla","0-499"
563000,6562000,"Kolmapäev","vandalism","avalik_koht,parkla,tanav_valjak","0-499"
547000,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak,oueala_lahtine_hoov","0-499"
544500,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
540000,6589000,"Esmaspäev","vandalism","avalik_koht","0-499"
541500,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6589000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Laupäev","vandalism","avalik_koht,kirik_muu_kultusehoone,tanav_valjak","0-499"
541500,6587500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6587500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
547000,6482000,"Kolmapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
547500,6590500,"Teisipäev","vandalism","avalik_koht,parkla","0-499"
428000,6540000,"Esmaspäev","vandalism","trepikoda_koridor","0-499"
548000,6582000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
548000,6594000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
542000,6589000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
659000,6474000,"Pühapäev","vandalism","avalik_koht","0-499"
551000,6590000,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6589000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
541000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
546000,6597000,"Reede","vandalism","avalik_koht,kauplus","0-499"
557000,6593000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
541500,6588500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
635000,6579000,"Neljapäev","avaliku_korra_rikkumine,vandalism","bussipeatus","0-499"
549500,6590500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
597000,6606000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
547500,6590500,"Teisipäev","vandalism","avalik_koht","0-499"
547500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
524000,6529000,"Esmaspäev","vandalism,avaliku_korra_rikkumine","bussijaam_bussiterminaal","0-499"
550000,6589500,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
428000,6540000,"Esmaspäev","vandalism","avalik_koht","0-499"
550000,6590000,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
539500,6588000,"Laupäev","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak","0-499"
549500,6590500,"Laupäev","vandalism","avalik_koht,tanav_valjak","500-4999"
543500,6587000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
737500,6589500,"Kolmapäev","muu,vandalism","avalik_koht,parkla","0-499"
714500,6590000,"Kolmapäev","muu,vandalism","avalik_koht,tanav_valjak","500-4999"
736000,6589000,"Teisipäev","muu,vandalism","avalik_koht,parkla","500-4999"
546000,6588500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Teisipäev","vandalism","avalik_koht,park,tanav_valjak","0-499"
736500,6589500,"Teisipäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
737500,6588000,"Esmaspäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
537500,6591500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","500-4999"
736000,6589500,"Pühapäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
549000,6590000,"Laupäev","vandalism","avalik_koht,tanav_valjak","0-499"
714000,6589000,"Laupäev","muu,vandalism","avalik_koht,parkla","500-4999"
737000,6589000,"Reede","muu,vandalism","avalik_koht,tanav_valjak","500-4999"
737500,6590000,"Neljapäev","muu,vandalism","avalik_koht,parkla,oueala_lahtine_hoov","0-499"
541500,6588000,"Neljapäev","vandalism","avalik_koht,hotell_motell,tanav_valjak","0-499"
737500,6589500,"Kolmapäev","muu,vandalism","avalik_koht,parkla","500-4999"
658500,6474500,"Kolmapäev","vandalism","avalik_koht","0-499"
539000,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
550500,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
539500,6590500,"Kolmapäev","vandalism","avalik_koht,tanav_valjak,uhissoiduk","0-499"
541500,6587500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6589000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
543500,6588000,"Teisipäev","vandalism","avalik_koht,teenindusettevote","0-499"
547500,6592500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590000,"Esmaspäev","vandalism","avalik_koht,parkla","0-499"
539500,6587500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590500,"Laupäev","vandalism","avalik_koht,parkla","500-4999"
558000,6594000,"Laupäev","vandalism","avalik_koht","500-4999"
539500,6589500,"Laupäev","vandalism","avalik_koht,oueala_lahtine_hoov","0-499"
581000,6591000,"Reede","vandalism,avaliku_korra_rikkumine","oppeasutus_selle_territoorium","0-499"
541000,6588500,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
551000,6579000,"Reede","vandalism","avalik_koht,tanav_valjak","0-499"
548500,6589500,"Reede","pisivargus,vandalism","avalik_koht,kauplus","0-499"
548000,6590500,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
536000,6578000,"Neljapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542500,6588500,"Kolmapäev","vandalism","avalik_koht,park","0-499"
543500,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549000,6589000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","500-4999"
540500,6581500,"Kolmapäev","vandalism","avalik_koht,bussipeatus,tanav_valjak","500-4999"
549000,6589500,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
543000,6588000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
544500,6588500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
549500,6589500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
737500,6589500,"Pühapäev","muu,vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Reede","vandalism","avalik_koht,soogikoht","0-499"
543500,6589000,"Reede","vandalism","avalik_koht,tanav_valjak","500-4999"
550000,6593000,"Reede","vandalism","avalik_koht,parkla","0-499"
539000,6590000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
538500,6591000,"Kolmapäev","vandalism","avalik_koht,tanav_valjak","0-499"
737500,6590000,"Kolmapäev","muu,vandalism","avalik_koht,parkla","500-4999"
543000,6588000,"Kolmapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,tanav_valjak,uhissoiduk","5000-49999"
542500,6587000,"Teisipäev","vandalism","avalik_koht,tanav_valjak","0-499"
546500,6588500,"Esmaspäev","vandalism","avalik_koht","500-4999"
542000,6588500,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
557000,6594000,"Esmaspäev","vandalism","avalik_koht,tanav_valjak","0-499"
550000,6590500,"Pühapäev","vandalism","avalik_koht,tanav_valjak","0-499"
542000,6588500,"Pühapäev","avaliku_korra_rikkumine,vandalism","avalik_koht,uhissoiduk","500-4999"
548500,6589500,"Pühapäev","vandalism","avalik_koht,kauplus,tanav_valjak","500-4999"
