X,Y,pohi_nr,aadr_maako,aadr_valdl,koord_x,koord_y,reg_kp,loomaliigi
664884,6469400,EE12736,TARTU MAAKOND,KASTRE VALD,"6469400","664884",2003/01/10 00:00:00.000,"HAUG;KARPKALA;KOHA;LINASK"
660943,6487444,EE791,TARTU MAAKOND,TARTU VALD,"6487444","660943",2003/01/10 00:00:00.000,SIGA
657412,6489107,EE1231,TARTU MAAKOND,TARTU VALD,"6489107","657412",2003/01/10 00:00:00.000,SIGA
672300,6490035,EE12741,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6490035","672300",2003/01/10 00:00:00.000,VUTT
639198,6458081,EE12750,TARTU MAAKOND,ELVA VALD,"6458081","639198",2003/01/10 00:00:00.000,VEIS
668003,6466518,EE12780,TARTU MAAKOND,KASTRE VALD,"6466518","668003",2003/01/10 00:00:00.000,VEIS
664922,6465282,EE795,TARTU MAAKOND,KASTRE VALD,"6465282","664922",2003/01/10 00:00:00.000,"LAMMAS;VEIS"
667115,6464886,EE12790,TARTU MAAKOND,KASTRE VALD,"6464886","667115",2003/01/10 00:00:00.000,HOBUNE
657177,6483481,EE121,TARTU MAAKOND,TARTU VALD,"6483481","657177",2003/01/10 00:00:00.000,SIGA
643370,6517050,EE890,JÕGEVA MAAKOND,JÕGEVA VALD,"6517050","643370",2003/01/28 00:00:00.000,LAMMAS
672887,6509997,EE891,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6509997","672887",2003/01/28 00:00:00.000,LAMMAS
625484,6509834,EE13268,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6509834","625484",2003/01/29 00:00:00.000,VEIS
626502,6510941,EE13302,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6510941","626502",2003/01/31 00:00:00.000,
641416,6510726,EE13359,JÕGEVA MAAKOND,JÕGEVA VALD,"6510726","641416",2003/02/17 00:00:00.000,"LAMMAS;MUNAKANA"
656925,6510035,EE13363,JÕGEVA MAAKOND,MUSTVEE VALD,"6510035","656925",2003/02/18 00:00:00.000,MESILANE
672506,6450161,EE13468,PÕLVA MAAKOND,PÕLVA VALD,"6450161","672506",2003/04/16 00:00:00.000,VEIS
675796,6450948,EE13496,PÕLVA MAAKOND,PÕLVA VALD,"6450948","675796",2003/06/17 00:00:00.000,VEIS
637619,6506246,EE13502,JÕGEVA MAAKOND,JÕGEVA VALD,"6506246","637619",2003/07/01 00:00:00.000,"KARPKALA;KOHA;PAKSLAUP;TUUR;VALGEAMUUR;VIKERFORELL"
652650,6504950,EE1014,JÕGEVA MAAKOND,JÕGEVA VALD,"6504950","652650",2003/09/05 00:00:00.000,"HOBUNE;KUULIK;MUNAKANA"
652804,6504403,EE1028,JÕGEVA MAAKOND,JÕGEVA VALD,"6504403","652804",2003/09/17 00:00:00.000,MUNAKANA
614832,6490798,EE1065,VILJANDI MAAKOND,VILJANDI VALD,"6490798","614832",2003/09/30 00:00:00.000,VEIS
634823,6515941,EE1073,JÕGEVA MAAKOND,JÕGEVA VALD,"6515941","634823",2003/10/06 00:00:00.000,MUNAKANA
640040,6513782,EE1074,JÕGEVA MAAKOND,JÕGEVA VALD,"6513782","640040",2003/10/06 00:00:00.000,HOBUNE
640952,6513021,EE1082,JÕGEVA MAAKOND,JÕGEVA VALD,"6513021","640952",2003/10/08 00:00:00.000,"MUNAKANA;VEIS"
631558,6513478,EE13695,JÕGEVA MAAKOND,JÕGEVA VALD,"6513478","631558",2003/10/13 00:00:00.000,MUNAKANA
615203,6514886,EE13696,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6514886","615203",2003/10/13 00:00:00.000,"HOBUNE;MUNAKANA"
629424,6510790,EE13747,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6510790","629424",2003/10/20 00:00:00.000,"MUNAKANA;VEIS"
682327,6489094,EE13756,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6489094","682327",2003/10/22 00:00:00.000,LAMMAS
632523,6505492,EE13767,JÕGEVA MAAKOND,JÕGEVA VALD,"6505492","632523",2003/10/23 00:00:00.000,VEIS
615722,6509676,EE13773,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6509676","615722",2003/10/23 00:00:00.000,VEIS
618899,6511305,EE13780,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6511305","618899",2003/10/23 00:00:00.000,VEIS
619254,6508659,EE13808,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6508659","619254",2003/10/24 00:00:00.000,VEIS
622928,6513149,EE13856,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6513149","622928",2003/10/28 00:00:00.000,VEIS
626060,6509355,EE13858,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6509355","626060",2003/10/28 00:00:00.000,VEIS
614180,6454440,EE13874,VILJANDI MAAKOND,VILJANDI VALD,"6454440","614180",2003/10/28 00:00:00.000,VEIS
650715,6456135,EE13875,TARTU MAAKOND,KAMBJA VALD,"6456135","650715",2003/10/29 00:00:00.000,VEIS
662042,6492396,EE13951,TARTU MAAKOND,TARTU VALD,"6492396","662042",2003/10/31 00:00:00.000,MESILANE
651637,6498000,EE14098,TARTU MAAKOND,TARTU VALD,"6498000","651637",2003/11/05 00:00:00.000,VEIS
639653,6485606,EE1205,TARTU MAAKOND,TARTU VALD,"6485606","639653",2003/11/06 00:00:00.000,SIGA
616898,6517913,EE14183,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6517913","616898",2003/11/07 00:00:00.000,VEIS
637111,6467534,EE14234,TARTU MAAKOND,ELVA VALD,"6467534","637111",2003/11/10 00:00:00.000,MESILANE
646788,6457728,EE1253,TARTU MAAKOND,NÕO VALD,"6457728","646788",2003/11/11 00:00:00.000,MUNAKANA
678274,6466349,EE1258,TARTU MAAKOND,KASTRE VALD,"6466349","678274",2003/11/11 00:00:00.000,VEIS
620866,6516264,EE14273,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6516264","620866",2003/11/11 00:00:00.000,"MUNAKANA;VEIS"
677367,6512525,EE14326,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6512525","677367",2003/11/12 00:00:00.000,VEIS
636082,6507582,EE14330,JÕGEVA MAAKOND,JÕGEVA VALD,"6507582","636082",2003/11/12 00:00:00.000,"LAMMAS;MUNAKANA"
680315,6462212,EE14333,TARTU MAAKOND,KASTRE VALD,"6462212","680315",2003/11/12 00:00:00.000,"LAMMAS;MUNAKANA"
648806,6493324,EE1289,TARTU MAAKOND,TARTU VALD,"6493324","648806",2003/11/12 00:00:00.000,LAMMAS
635549,6514497,EE651,JÕGEVA MAAKOND,JÕGEVA VALD,"6514497","635549",2003/11/17 00:00:00.000,SIGA
633723,6493521,EE469,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6493521","633723",2003/11/17 00:00:00.000,SIGA
656142,6510484,EE14541,JÕGEVA MAAKOND,MUSTVEE VALD,"6510484","656142",2003/11/18 00:00:00.000,VEIS
639704,6462628,EE1358,TARTU MAAKOND,ELVA VALD,"6462628","639704",2003/11/18 00:00:00.000,"MUNAKANA;VEIS"
656396,6500479,EE14614,TARTU MAAKOND,TARTU VALD,"6500479","656396",2003/11/19 00:00:00.000,VEIS
646650,6497388,EE14625,TARTU MAAKOND,TARTU VALD,"6497388","646650",2003/11/19 00:00:00.000,VEIS
618517,6505244,EE14696,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6505244","618517",2003/11/20 00:00:00.000,VEIS
613375,6500192,EE652,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6500192","613375",2003/11/20 00:00:00.000,MESILANE
659787,6496570,EE14708,TARTU MAAKOND,TARTU VALD,"6496570","659787",2003/11/21 00:00:00.000,LAMMAS
638809,6500911,EE14710,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6500911","638809",2003/11/21 00:00:00.000,VEIS
638835,6500894,EE14711,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6500894","638835",2003/11/21 00:00:00.000,HOBUNE
650677,6517431,EE14712,JÕGEVA MAAKOND,JÕGEVA VALD,"6517431","650677",2003/11/21 00:00:00.000,VEIS
689054,6462904,EE14718,TARTU MAAKOND,KASTRE VALD,"6462904","689054",2003/11/21 00:00:00.000,LAMMAS
649720,6517272,EE1399,JÕGEVA MAAKOND,JÕGEVA VALD,"6517272","649720",2003/11/24 00:00:00.000,MUNAKANA
661953,6486745,EE14793,TARTU MAAKOND,TARTU VALD,"6486745","661953",2003/11/25 00:00:00.000,MUNAKANA
613347,6457465,EE1452,VILJANDI MAAKOND,VILJANDI VALD,"6457465","613347",2003/11/25 00:00:00.000,"MUNAKANA;VEIS"
669043,6511447,EE1461,JÕGEVA MAAKOND,MUSTVEE VALD,"6511447","669043",2003/11/25 00:00:00.000,"MUNAKANA;SIGA"
637283,6454163,EE51257,TARTU MAAKOND,ELVA VALD,"6454163","637283",2003/11/26 00:00:00.000,"MUNAKANA;VEIS"
680468,6493907,EE14997,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6493907","680468",2003/11/27 00:00:00.000,LAMMAS
665783,6481281,EE15139,TARTU MAAKOND,TARTU VALD,"6481281","665783",2003/11/28 00:00:00.000,LAMMAS
665639,6453152,EE15159,TARTU MAAKOND,KAMBJA VALD,"6453152","665639",2003/11/28 00:00:00.000,VEIS
665557,6453026,EE15160,TARTU MAAKOND,KAMBJA VALD,"6453026","665557",2003/11/28 00:00:00.000,VEIS
666554,6511765,EE15221,JÕGEVA MAAKOND,MUSTVEE VALD,"6511765","666554",2003/11/28 00:00:00.000,VEIS
688653,6447790,EE15254,PÕLVA MAAKOND,PÕLVA VALD,"6447790","688653",2003/11/29 00:00:00.000,VEIS
653263,6474044,EE15291,TARTU MAAKOND,TARTU LINN,"6474044","653263",2003/12/01 00:00:00.000,VEIS
664022,6485846,EE15307,TARTU MAAKOND,TARTU VALD,"6485846","664022",2003/12/01 00:00:00.000,MUNAKANA
640323,6509974,EE1611,JÕGEVA MAAKOND,JÕGEVA VALD,"6509974","640323",2003/12/01 00:00:00.000,MUNAKANA
657985,6498210,EE15368,TARTU MAAKOND,TARTU VALD,"6498210","657985",2003/12/02 00:00:00.000,MUNAKANA
635859,6497175,EE15473,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6497175","635859",2003/12/03 00:00:00.000,HOBUNE
649683,6507169,EE15478,JÕGEVA MAAKOND,JÕGEVA VALD,"6507169","649683",2003/12/03 00:00:00.000,MESILANE
656894,6464079,EE15492,TARTU MAAKOND,KAMBJA VALD,"6464079","656894",2003/12/04 00:00:00.000,MUNAKANA
659688,6493991,EE15498,TARTU MAAKOND,TARTU VALD,"6493991","659688",2003/12/04 00:00:00.000,MESILANE
686373,6451208,EE15588,PÕLVA MAAKOND,PÕLVA VALD,"6451208","686373",2003/12/05 00:00:00.000,VEIS
674823,6451286,EE15593,PÕLVA MAAKOND,PÕLVA VALD,"6451286","674823",2003/12/05 00:00:00.000,
637206,6465809,EE15609,TARTU MAAKOND,ELVA VALD,"6465809","637206",2003/12/05 00:00:00.000,"LAMMAS;MESILANE"
637183,6465772,EE15610,TARTU MAAKOND,ELVA VALD,"6465772","637183",2003/12/05 00:00:00.000,MESILANE
688423,6451176,EE15628,PÕLVA MAAKOND,PÕLVA VALD,"6451176","688423",2003/12/05 00:00:00.000,VEIS
691780,6457036,EE15639,PÕLVA MAAKOND,PÕLVA VALD,"6457036","691780",2003/12/05 00:00:00.000,VEIS
660643,6511425,EE15691,JÕGEVA MAAKOND,MUSTVEE VALD,"6511425","660643",2003/12/08 00:00:00.000,"MUNAKANA;VEIS"
617112,6451613,EE15693,VILJANDI MAAKOND,VILJANDI VALD,"6451613","617112",2003/12/08 00:00:00.000,VEIS
638185,6512379,EE1735,JÕGEVA MAAKOND,JÕGEVA VALD,"6512379","638185",2003/12/08 00:00:00.000,MUNAKANA
613391,6506136,EE1743,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6506136","613391",2003/12/08 00:00:00.000,"MUNAKANA;VEIS"
679632,6456585,EE1753,PÕLVA MAAKOND,PÕLVA VALD,"6456585","679632",2003/12/09 00:00:00.000,MUNAKANA
614702,6479171,EE15770,VILJANDI MAAKOND,VILJANDI VALD,"6479171","614702",2003/12/09 00:00:00.000,VEIS
677041,6469104,EE1777,TARTU MAAKOND,KASTRE VALD,"6469104","677041",2003/12/10 00:00:00.000,MUNAKANA
622851,6500899,EE15822,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6500899","622851",2003/12/10 00:00:00.000,MUNAKANA
680339,6452568,EE15825,PÕLVA MAAKOND,PÕLVA VALD,"6452568","680339",2003/12/10 00:00:00.000,LAMMAS
661033,6450807,EE15826,PÕLVA MAAKOND,KANEPI VALD,"6450807","661033",2003/12/10 00:00:00.000,VEIS
678725,6503794,EE15833,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6503794","678725",2003/12/11 00:00:00.000,VEIS
653079,6462611,EE15844,TARTU MAAKOND,NÕO VALD,"6462611","653079",2003/12/11 00:00:00.000,"MUNAKANA;VEIS"
647151,6509490,EE15940,JÕGEVA MAAKOND,JÕGEVA VALD,"6509490","647151",2003/12/15 00:00:00.000,HOBUNE
688212,6450910,EE15942,PÕLVA MAAKOND,PÕLVA VALD,"6450910","688212",2003/12/15 00:00:00.000,VEIS
690441,6454207,EE16098,PÕLVA MAAKOND,PÕLVA VALD,"6454207","690441",2003/12/17 00:00:00.000,"MUNAKANA;VEIS"
669509,6457324,EE16271,PÕLVA MAAKOND,PÕLVA VALD,"6457324","669509",2003/12/24 00:00:00.000,VEIS
671108,6475935,EE16317,TARTU MAAKOND,LUUNJA VALD,"6475935","671108",2003/12/29 00:00:00.000,"LAMMAS;MUNAKANA;PART"
671095,6475913,EE16318,TARTU MAAKOND,LUUNJA VALD,"6475913","671095",2003/12/29 00:00:00.000,MESILANE
646681,6481419,EE1947,TARTU MAAKOND,TARTU VALD,"6481419","646681",2003/12/30 00:00:00.000,"HOBUNE;MUNAKANA;VEIS"
651045,6458038,EE16348,TARTU MAAKOND,NÕO VALD,"6458038","651045",2003/12/30 00:00:00.000,LAMMAS
673927,6475266,EE1961,TARTU MAAKOND,LUUNJA VALD,"6475266","673927",2004/01/02 00:00:00.000,MUNAKANA
650584,6508946,EE411,JÕGEVA MAAKOND,JÕGEVA VALD,"6508946","650584",2004/01/05 00:00:00.000,SIGA
