"Aasta","Kaubagrupp","Kuu","Tarbijahinnaindeks"
2020,"Alkohoolsed joogid ja tubakatooted","Juuni",324.39
2020,"Alkohoolsed joogid ja tubakatooted","Juuli",327.39
2020,"Alkohoolsed joogid ja tubakatooted","August",325.69
2020,"Alkohoolsed joogid ja tubakatooted","September",328.11
2020,"Alkohoolsed joogid ja tubakatooted","Oktoober",325.28
2020,"Alkohoolsed joogid ja tubakatooted","November",325.16
2020,"Alkohoolsed joogid ja tubakatooted","Detsember",324.16
2020,"Riietus ja jalatsid","Jaanuar",186.67
2020,"Riietus ja jalatsid","Veebruar",193.97
2020,"Riietus ja jalatsid","Märts",196.79
2020,"Riietus ja jalatsid","Aprill",196.7
2020,"Riietus ja jalatsid","Mai",194.69
2020,"Riietus ja jalatsid","Juuni",191.02
2020,"Riietus ja jalatsid","Juuli",189.99
2020,"Riietus ja jalatsid","August",194.02
2020,"Riietus ja jalatsid","September",205.38
2020,"Riietus ja jalatsid","Oktoober",205.21
2020,"Riietus ja jalatsid","November",203.15
2020,"Riietus ja jalatsid","Detsember",199.13
2020,"Eluase","Jaanuar",335.18
2020,"Eluase","Veebruar",333.81
2020,"Eluase","Märts",330.47
2020,"Eluase","Aprill",325.45
2020,"Eluase","Mai",321.26
2020,"Eluase","Juuni",331.07
2020,"Eluase","Juuli",324.99
2020,"Eluase","August",333.29
2020,"Eluase","September",333.01
2020,"Eluase","Oktoober",333.28
2020,"Eluase","November",334.84
2020,"Eluase","Detsember",338.57
2020,"Majapidamine","Jaanuar",129.29
2020,"Majapidamine","Veebruar",129.63
2020,"Majapidamine","Märts",130.03
2020,"Majapidamine","Aprill",131.58
2020,"Majapidamine","Mai",131.86
2020,"Majapidamine","Juuni",131.79
2020,"Majapidamine","Juuli",130.95
2020,"Majapidamine","August",130.32
2020,"Majapidamine","September",130.8
2020,"Majapidamine","Oktoober",130.25
2020,"Majapidamine","November",131.91
2020,"Majapidamine","Detsember",131.01
2020,"Tervishoid","Jaanuar",272.26
2020,"Tervishoid","Veebruar",273.86
2020,"Tervishoid","Märts",273.54
2020,"Tervishoid","Aprill",272.26
2020,"Tervishoid","Mai",278.01
2020,"Tervishoid","Juuni",278.78
2020,"Tervishoid","Juuli",278.71
2020,"Tervishoid","August",279.52
2020,"Tervishoid","September",278.62
2020,"Tervishoid","Oktoober",280.2
2020,"Tervishoid","November",280.12
2020,"Tervishoid","Detsember",280.71
2020,"Transport","Jaanuar",193.13
2020,"Transport","Veebruar",191.68
2020,"Transport","Märts",187.8
2020,"Transport","Aprill",182.06
2020,"Transport","Mai",175.04
2020,"Transport","Juuni",177.53
2020,"Transport","Juuli",178.96
2020,"Transport","August",181.77
2020,"Transport","September",178.22
2020,"Transport","Oktoober",177.22
2020,"Transport","November",177.48
2020,"Transport","Detsember",180.76
2020,"Side","Jaanuar",90
2020,"Side","Veebruar",89.92
2020,"Side","Märts",89.83
2020,"Side","Aprill",89.85
2020,"Side","Mai",89.24
2020,"Side","Juuni",89.26
2020,"Side","Juuli",89.26
2020,"Side","August",89.23
2020,"Side","September",89.09
2020,"Side","Oktoober",88.59
2020,"Side","November",88.33
2020,"Side","Detsember",88.09
2020,"Vaba aeg","Jaanuar",155.43
2020,"Vaba aeg","Veebruar",155.24
2020,"Vaba aeg","Märts",155.09
2020,"Vaba aeg","Aprill",154
2020,"Vaba aeg","Mai",155.2
2020,"Vaba aeg","Juuni",155.76
2020,"Vaba aeg","Juuli",156.39
2020,"Vaba aeg","August",156.92
2020,"Vaba aeg","September",157.17
2020,"Vaba aeg","Oktoober",156.37
2020,"Vaba aeg","November",158.04
2020,"Vaba aeg","Detsember",157.06
2020,"Haridus ja lasteasutused","Jaanuar",157.08
2020,"Haridus ja lasteasutused","Veebruar",157.04
2020,"Haridus ja lasteasutused","Märts",139.35
2020,"Haridus ja lasteasutused","Aprill",119.63
2020,"Haridus ja lasteasutused","Mai",120.38
2020,"Haridus ja lasteasutused","Juuni",158.05
2020,"Haridus ja lasteasutused","Juuli",157.5
2020,"Haridus ja lasteasutused","August",157.75
2020,"Haridus ja lasteasutused","September",158.47
2020,"Haridus ja lasteasutused","Oktoober",158.47
2020,"Haridus ja lasteasutused","November",158.47
2020,"Haridus ja lasteasutused","Detsember",158.47
2020,"Söömine väljaspool kodu, majutus","Jaanuar",322.63
2020,"Söömine väljaspool kodu, majutus","Veebruar",323.33
2020,"Söömine väljaspool kodu, majutus","Märts",323.38
2020,"Söömine väljaspool kodu, majutus","Aprill",325.04
2020,"Söömine väljaspool kodu, majutus","Mai",327.38
2020,"Söömine väljaspool kodu, majutus","Juuni",322.23
2020,"Söömine väljaspool kodu, majutus","Juuli",323.61
2020,"Söömine väljaspool kodu, majutus","August",323.79
2020,"Söömine väljaspool kodu, majutus","September",323.39
2020,"Söömine väljaspool kodu, majutus","Oktoober",317.66
2020,"Söömine väljaspool kodu, majutus","November",319.27
2020,"Söömine väljaspool kodu, majutus","Detsember",318.15
2020,"Mitmesugused kaubad ja teenused","Jaanuar",243.99
2020,"Mitmesugused kaubad ja teenused","Veebruar",243.4
2020,"Mitmesugused kaubad ja teenused","Märts",243.42
2020,"Mitmesugused kaubad ja teenused","Aprill",245.19
2020,"Mitmesugused kaubad ja teenused","Mai",241.8
2020,"Mitmesugused kaubad ja teenused","Juuni",244.48
2020,"Mitmesugused kaubad ja teenused","Juuli",244.46
2020,"Mitmesugused kaubad ja teenused","August",244.8
2020,"Mitmesugused kaubad ja teenused","September",245.47
2020,"Mitmesugused kaubad ja teenused","Oktoober",242.5
2020,"Mitmesugused kaubad ja teenused","November",243.09
2020,"Mitmesugused kaubad ja teenused","Detsember",244.33
2021,"Kokku","Jaanuar",213.88
2021,"Kokku","Veebruar",215.71
2021,"Kokku","Märts",215.25
2021,"Kokku","Aprill",216.13
2021,"Kokku","Mai",218.16
2021,"Kokku","Juuni",220.71
2021,"Kokku","Juuli",223.12
2021,"Kokku","August",224.73
2021,"Kokku","September",227.48
2021,"Kokku","Oktoober",227.13
2021,"Kokku","November",231.26
2021,"Kokku","Detsember",238.35
2021,"Toit ja mittealkohoolsed joogid","Jaanuar",211.72
2021,"Toit ja mittealkohoolsed joogid","Veebruar",213.54
2021,"Toit ja mittealkohoolsed joogid","Märts",213.8
2021,"Toit ja mittealkohoolsed joogid","Aprill",217.01
2021,"Toit ja mittealkohoolsed joogid","Mai",217.68
2021,"Toit ja mittealkohoolsed joogid","Juuni",218.03
2021,"Toit ja mittealkohoolsed joogid","Juuli",220.94
2021,"Toit ja mittealkohoolsed joogid","August",222.66
2021,"Toit ja mittealkohoolsed joogid","September",221.27
2021,"Toit ja mittealkohoolsed joogid","Oktoober",218.64
2021,"Toit ja mittealkohoolsed joogid","November",223.01
2021,"Toit ja mittealkohoolsed joogid","Detsember",222.58
2021,"Alkohoolsed joogid ja tubakatooted","Jaanuar",326.73
2021,"Alkohoolsed joogid ja tubakatooted","Veebruar",329.36
2021,"Alkohoolsed joogid ja tubakatooted","Märts",331.1
2021,"Alkohoolsed joogid ja tubakatooted","Aprill",330.45
2021,"Alkohoolsed joogid ja tubakatooted","Mai",329.97
2021,"Alkohoolsed joogid ja tubakatooted","Juuni",328.52
2021,"Alkohoolsed joogid ja tubakatooted","Juuli",330.23
2021,"Alkohoolsed joogid ja tubakatooted","August",332.2
2021,"Alkohoolsed joogid ja tubakatooted","September",332.75
2021,"Alkohoolsed joogid ja tubakatooted","Oktoober",336.76
2021,"Alkohoolsed joogid ja tubakatooted","November",336.85
2021,"Alkohoolsed joogid ja tubakatooted","Detsember",334.29
2021,"Riietus ja jalatsid","Jaanuar",188.76
2021,"Riietus ja jalatsid","Veebruar",190.3
2021,"Riietus ja jalatsid","Märts",191.38
2021,"Riietus ja jalatsid","Aprill",189.98
2021,"Riietus ja jalatsid","Mai",198.02
2021,"Riietus ja jalatsid","Juuni",199.45
2021,"Riietus ja jalatsid","Juuli",190.14
2021,"Riietus ja jalatsid","August",191.85
2021,"Riietus ja jalatsid","September",201.71
2021,"Riietus ja jalatsid","Oktoober",206.37
2021,"Riietus ja jalatsid","November",210.06
2021,"Riietus ja jalatsid","Detsember",207.62
2021,"Eluase","Jaanuar",343.79
2021,"Eluase","Veebruar",346.17
2021,"Eluase","Märts",336.76
2021,"Eluase","Aprill",337.32
2021,"Eluase","Mai",341.91
2021,"Eluase","Juuni",358.15
2021,"Eluase","Juuli",370.51
2021,"Eluase","August",373.85
2021,"Eluase","September",400.24
2021,"Eluase","Oktoober",385.53
2021,"Eluase","November",405.27
2021,"Eluase","Detsember",484.44
2021,"Majapidamine","Jaanuar",131.38
2021,"Majapidamine","Veebruar",130.23
2021,"Majapidamine","Märts",130.14
2021,"Majapidamine","Aprill",130.83
2021,"Majapidamine","Mai",134.23
2021,"Majapidamine","Juuni",134.55
2021,"Majapidamine","Juuli",135.56
2021,"Majapidamine","August",137.37
2021,"Majapidamine","September",138.62
2021,"Majapidamine","Oktoober",138.34
2021,"Majapidamine","November",139.44
2021,"Majapidamine","Detsember",141.08
2021,"Tervishoid","Jaanuar",281.53
2021,"Tervishoid","Veebruar",282.87
2021,"Tervishoid","Märts",283.34
2021,"Tervishoid","Aprill",283.14
2021,"Tervishoid","Mai",283.6
2021,"Tervishoid","Juuni",284.02
2021,"Tervishoid","Juuli",284.79
2021,"Tervishoid","August",285.54
2021,"Tervishoid","September",285.42
2021,"Tervishoid","Oktoober",287.22
2021,"Tervishoid","November",288.01
2021,"Tervishoid","Detsember",290.57
2021,"Transport","Jaanuar",184.44
2021,"Transport","Veebruar",189.54
2021,"Transport","Märts",194.12
2021,"Transport","Aprill",193.97
2021,"Transport","Mai",194.43
2021,"Transport","Juuni",196.39
2021,"Transport","Juuli",199.82
2021,"Transport","August",200.78
2021,"Transport","September",201.44
2021,"Transport","Oktoober",209.45
2021,"Transport","November",213.58
2021,"Transport","Detsember",212.95
2021,"Side","Jaanuar",88.44
2021,"Side","Veebruar",88.23
2021,"Side","Märts",87.39
2021,"Side","Aprill",87.32
2021,"Side","Mai",87.31
2021,"Side","Juuni",87.25
2021,"Side","Juuli",87.13
2021,"Side","August",87.06
2021,"Side","September",86.57
2021,"Side","Oktoober",86.72
2021,"Side","November",86.79
2021,"Side","Detsember",84.91
2021,"Vaba aeg","Jaanuar",157.47
2021,"Vaba aeg","Veebruar",159.81
2021,"Vaba aeg","Märts",157.7
2021,"Vaba aeg","Aprill",158.5
2021,"Vaba aeg","Mai",160.28
2021,"Vaba aeg","Juuni",163.72
2021,"Vaba aeg","Juuli",163.03
2021,"Vaba aeg","August",164.58
2021,"Vaba aeg","September",165.15
2021,"Vaba aeg","Oktoober",165.48
2021,"Vaba aeg","November",166.97
2021,"Vaba aeg","Detsember",167.08
2021,"Haridus ja lasteasutused","Jaanuar",158.76
2021,"Haridus ja lasteasutused","Veebruar",158.76
2021,"Haridus ja lasteasutused","Märts",143.38
2021,"Haridus ja lasteasutused","Aprill",136.77
2021,"Haridus ja lasteasutused","Mai",158.84
2021,"Haridus ja lasteasutused","Juuni",160.05
2021,"Haridus ja lasteasutused","Juuli",160.05
2021,"Haridus ja lasteasutused","August",160.16
2021,"Haridus ja lasteasutused","September",162.23
2021,"Haridus ja lasteasutused","Oktoober",162.25
2021,"Haridus ja lasteasutused","November",162.85
2021,"Haridus ja lasteasutused","Detsember",162.87
2021,"Söömine väljaspool kodu, majutus","Jaanuar",319.42
2021,"Söömine väljaspool kodu, majutus","Veebruar",319.59
2021,"Söömine väljaspool kodu, majutus","Märts",319.52
2021,"Söömine väljaspool kodu, majutus","Aprill",323.02
2021,"Söömine väljaspool kodu, majutus","Mai",327.24
2021,"Söömine väljaspool kodu, majutus","Juuni",331.08
2021,"Söömine väljaspool kodu, majutus","Juuli",349.45
2021,"Söömine väljaspool kodu, majutus","August",349.26
2021,"Söömine väljaspool kodu, majutus","September",338.01
2021,"Söömine väljaspool kodu, majutus","Oktoober",334.58
2021,"Söömine väljaspool kodu, majutus","November",335.83
2021,"Söömine väljaspool kodu, majutus","Detsember",337.24
2021,"Mitmesugused kaubad ja teenused","Jaanuar",246.39
2021,"Mitmesugused kaubad ja teenused","Veebruar",247.06
2021,"Mitmesugused kaubad ja teenused","Märts",247.42
2021,"Mitmesugused kaubad ja teenused","Aprill",248.24
2021,"Mitmesugused kaubad ja teenused","Mai",247.35
2021,"Mitmesugused kaubad ja teenused","Juuni",249.86
2021,"Mitmesugused kaubad ja teenused","Juuli",249.17
2021,"Mitmesugused kaubad ja teenused","August",252.37
2021,"Mitmesugused kaubad ja teenused","September",253.95
2021,"Mitmesugused kaubad ja teenused","Oktoober",252.84
2021,"Mitmesugused kaubad ja teenused","November",253.83
2021,"Mitmesugused kaubad ja teenused","Detsember",255.47
2022,"Kokku","Jaanuar",238.13
2022,"Kokku","Veebruar",241.59
2022,"Kokku","Märts",248.03
2022,"Kokku","Aprill",256.86
2022,"Kokku","Mai",261.8
2022,"Kokku","Juuni",268.94
2022,"Kokku","Juuli",274.1
2022,"Kokku","August",280.42
2022,"Toit ja mittealkohoolsed joogid","Jaanuar",231.41
2022,"Toit ja mittealkohoolsed joogid","Veebruar",240.02
2022,"Toit ja mittealkohoolsed joogid","Märts",243.31
2022,"Toit ja mittealkohoolsed joogid","Aprill",248.75
2022,"Toit ja mittealkohoolsed joogid","Mai",254.72
2022,"Toit ja mittealkohoolsed joogid","Juuni",259.96
2022,"Toit ja mittealkohoolsed joogid","Juuli",264.46
2022,"Toit ja mittealkohoolsed joogid","August",270.37
2022,"Alkohoolsed joogid ja tubakatooted","Jaanuar",337.91
2022,"Alkohoolsed joogid ja tubakatooted","Veebruar",341.44
2022,"Alkohoolsed joogid ja tubakatooted","Märts",342.47
2022,"Alkohoolsed joogid ja tubakatooted","Aprill",343.23
2022,"Alkohoolsed joogid ja tubakatooted","Mai",348.28
2022,"Alkohoolsed joogid ja tubakatooted","Juuni",348.52
2022,"Alkohoolsed joogid ja tubakatooted","Juuli",351
2022,"Alkohoolsed joogid ja tubakatooted","August",352.35
2022,"Riietus ja jalatsid","Jaanuar",195.16
2022,"Riietus ja jalatsid","Veebruar",195.69
2022,"Riietus ja jalatsid","Märts",201.66
2022,"Riietus ja jalatsid","Aprill",205.43
2022,"Riietus ja jalatsid","Mai",209.67
2022,"Riietus ja jalatsid","Juuni",206.11
2022,"Riietus ja jalatsid","Juuli",199.57
2022,"Riietus ja jalatsid","August",208.56
2022,"Eluase","Jaanuar",452.08
2022,"Eluase","Veebruar",439.13
2022,"Eluase","Märts",456.1
2022,"Eluase","Aprill",538.55
2022,"Eluase","Mai",557.34
2022,"Eluase","Juuni",587.38
2022,"Eluase","Juuli",623.25
2022,"Eluase","August",683.04
2022,"Majapidamine","Jaanuar",140.58
2022,"Majapidamine","Veebruar",143.46
2022,"Majapidamine","Märts",145.29
2022,"Majapidamine","Aprill",147.38
2022,"Majapidamine","Mai",149.28
2022,"Majapidamine","Juuni",152.94
2022,"Majapidamine","Juuli",154.92
2022,"Majapidamine","August",158.47
2022,"Tervishoid","Jaanuar",295.59
2022,"Tervishoid","Veebruar",296.45
2022,"Tervishoid","Märts",298.01
2022,"Tervishoid","Aprill",298.45
2022,"Tervishoid","Mai",300.88
2022,"Tervishoid","Juuni",302.22
2022,"Tervishoid","Juuli",305.72
2022,"Tervishoid","August",306.94
2022,"Transport","Jaanuar",215.99
2022,"Transport","Veebruar",223.45
2022,"Transport","Märts",243.19
2022,"Transport","Aprill",240.94
2022,"Transport","Mai",246.99
2022,"Transport","Juuni",259.53
2022,"Transport","Juuli",257.08
2022,"Transport","August",249.55
2022,"Side","Jaanuar",84.33
2022,"Side","Veebruar",84.15
2022,"Side","Märts",84.95
2022,"Side","Aprill",84.81
2022,"Side","Mai",85.12
2022,"Side","Juuni",83.12
2022,"Side","Juuli",84.51
2022,"Side","August",84.91
2022,"Vaba aeg","Jaanuar",166.4
2022,"Vaba aeg","Veebruar",169.21
2022,"Vaba aeg","Märts",170.34
2022,"Vaba aeg","Aprill",173.91
2022,"Vaba aeg","Mai",173.98
2022,"Vaba aeg","Juuni",180.02
2022,"Vaba aeg","Juuli",182.39
2022,"Vaba aeg","August",184.2
2022,"Haridus ja lasteasutused","Jaanuar",163.41
2022,"Haridus ja lasteasutused","Veebruar",163.71
2022,"Haridus ja lasteasutused","Märts",163.71
2022,"Haridus ja lasteasutused","Aprill",163.9
2022,"Haridus ja lasteasutused","Mai",163.73
2022,"Haridus ja lasteasutused","Juuni",164.08
2022,"Haridus ja lasteasutused","Juuli",164.08
2022,"Haridus ja lasteasutused","August",164.34
2022,"Söömine väljaspool kodu, majutus","Jaanuar",340.23
2022,"Söömine väljaspool kodu, majutus","Veebruar",346.14
2022,"Söömine väljaspool kodu, majutus","Märts",349.35
2022,"Söömine väljaspool kodu, majutus","Aprill",364.95
2022,"Söömine väljaspool kodu, majutus","Mai",370.87
2022,"Söömine väljaspool kodu, majutus","Juuni",395.39
2022,"Söömine väljaspool kodu, majutus","Juuli",426.74
2022,"Söömine väljaspool kodu, majutus","August",416.38
2022,"Mitmesugused kaubad ja teenused","Jaanuar",258.16
2022,"Mitmesugused kaubad ja teenused","Veebruar",261.31
2022,"Mitmesugused kaubad ja teenused","Märts",264.08
2022,"Mitmesugused kaubad ja teenused","Aprill",267.29
2022,"Mitmesugused kaubad ja teenused","Mai",268.67
2022,"Mitmesugused kaubad ja teenused","Juuni",271.31
2022,"Mitmesugused kaubad ja teenused","Juuli",275.34
2022,"Mitmesugused kaubad ja teenused","August",283.9
